Exported from: CypherGraph V1.28.0
Acquired by  : CypherGraph V1.28.0 | C60-0504-0552 V1.23.10 : 6/1/2021
Graph title  : Title
Points       : 300
Pen legend   : 5:16:05 PM
Resonance    : F1:2.87206281e+005 F2:2.50030578e+005 Fr:2.61854469e+005 Zr:1.34067596e+002 Q:7.04369916e+000
Capacitance  : 3.69141991e-009 F at 2.42446055e+004 Hz
Frequency (Hz), Impedance (Ohms), Admittance (S), Phase angle (Degrees), Resistance (Ohms), Reactance (S), Conductance (S), Susceptance (S)
3.56316553e+003, 1.19833301e+004, 8.34492577e-005, -8.76251373e+001, 4.96556908e+002, -1.19730377e+004, 3.45791238e-006, 8.33775837e-005
3.48180542e+003, 1.22947500e+004, 8.13355294e-005, -8.75812302e+001, 5.18874837e+002, -1.22837961e+004, 3.43260006e-006, 8.12630642e-005
3.40229272e+003, 1.26547695e+004, 7.90215893e-005, -8.75373306e+001, 5.43755907e+002, -1.26430820e+004, 3.39543567e-006, 7.89486072e-005
3.32456812e+003, 1.29836396e+004, 7.70200057e-005, -8.72297516e+001, 6.27513846e+002, -1.29684666e+004, 3.72246314e-006, 7.69299977e-005
3.24863184e+003, 1.32358799e+004, 7.55522118e-005, -8.73616333e+001, 6.09272882e+002, -1.32218494e+004, 3.47781290e-006, 7.54721241e-005
3.17442407e+003, 1.35798496e+004, 7.36385180e-005, -8.75374527e+001, 5.83476264e+002, -1.35673089e+004, 3.16397667e-006, 7.35705144e-005
3.10194482e+003, 1.40224102e+004, 7.13144166e-005, -8.74495926e+001, 6.23973530e+002, -1.40085204e+004, 3.17337090e-006, 7.12437768e-005
3.03113452e+003, 1.43868096e+004, 6.95081140e-005, -8.72298965e+001, 6.95294264e+002, -1.43699985e+004, 3.35922935e-006, 6.94268932e-005
2.96187402e+003, 1.46663203e+004, 6.81834283e-005, -8.60434113e+001, 1.01198534e+003, -1.46313648e+004, 4.70469952e-006, 6.80209211e-005
2.89422266e+003, 1.48556699e+004, 6.73143658e-005, -8.72739182e+001, 7.06552814e+002, -1.48388582e+004, 3.20154896e-006, 6.72381881e-005
2.82812109e+003, 1.53397998e+004, 6.51898990e-005, -8.74057770e+001, 6.94314075e+002, -1.53240786e+004, 2.95064245e-006, 6.51230884e-005
2.76356934e+003, 1.57384502e+004, 6.35386577e-005, -8.74937134e+001, 6.88226766e+002, -1.57233953e+004, 2.77848228e-006, 6.34778785e-005
2.70044800e+003, 1.61474502e+004, 6.19292822e-005, -8.74937363e+001, 7.06105485e+002, -1.61320043e+004, 2.70808117e-006, 6.18700436e-005
2.63875708e+003, 1.65670801e+004, 6.03606668e-005, -8.74937668e+001, 7.24446499e+002, -1.65512332e+004, 2.63945568e-006, 6.03029300e-005
2.57849683e+003, 1.69976191e+004, 5.88317688e-005, -8.74059067e+001, 7.69312294e+002, -1.69802007e+004, 2.66272604e-006, 5.87714804e-005
2.51960742e+003, 1.74393398e+004, 5.73416201e-005, -8.74938431e+001, 7.62565538e+002, -1.74226596e+004, 2.50736231e-006, 5.72867745e-005
2.46208911e+003, 1.78925508e+004, 5.58891805e-005, -8.74059677e+001, 8.09797862e+002, -1.78742161e+004, 2.52948500e-006, 5.58319102e-005
2.40582227e+003, 1.82987500e+004, 5.46485416e-005, -8.72302170e+001, 8.84250622e+002, -1.82773727e+004, 2.64078185e-006, 5.45846990e-005
2.35086670e+003, 1.87141797e+004, 5.34354172e-005, -8.74499664e+001, 8.32627353e+002, -1.86956480e+004, 2.37743736e-006, 5.33825028e-005
2.29722266e+003, 1.92005098e+004, 5.20819505e-005, -8.74939423e+001, 8.39542558e+002, -1.91821465e+004, 2.27728402e-006, 5.20321396e-005
2.24471094e+003, 1.96994902e+004, 5.07627349e-005, -8.74939728e+001, 8.61350003e+002, -1.96806502e+004, 2.21957428e-006, 5.07141868e-005
2.19345093e+003, 2.02114297e+004, 4.94769551e-005, -8.74061127e+001, 9.14696778e+002, -2.01907211e+004, 2.23914944e-006, 4.94262612e-005
2.14338306e+003, 2.07366699e+004, 4.82237507e-005, -8.73621902e+001, 9.54347244e+002, -2.07146977e+004, 2.21936327e-006, 4.81726536e-005
2.09444751e+003, 2.13439004e+004, 4.68517929e-005, -8.70546036e+001, 1.09673981e+003, -2.13157042e+004, 2.40744314e-006, 4.67898997e-005
2.04658496e+003, 2.16889004e+004, 4.61065329e-005, -8.71864471e+001, 1.06462197e+003, -2.16627556e+004, 2.26318657e-006, 4.60509540e-005
1.99985498e+003, 2.22525391e+004, 4.49386920e-005, -8.70106964e+001, 1.16045931e+003, -2.22222598e+004, 2.34353138e-006, 4.48775434e-005
1.95419775e+003, 2.26122305e+004, 4.42238549e-005, -8.72304535e+001, 1.09259774e+003, -2.25858185e+004, 2.13684731e-006, 4.41721997e-005
1.90955396e+003, 2.32743906e+004, 4.29656791e-005, -8.73622971e+001, 1.07109540e+003, -2.32497315e+004, 1.97729522e-006, 4.29201571e-005
1.86592334e+003, 2.38792305e+004, 4.18773964e-005, -8.73183823e+001, 1.11721304e+003, -2.38530812e+004, 1.95927476e-006, 4.18315380e-005
1.82330603e+003, 2.44997891e+004, 4.08166779e-005, -8.74502411e+001, 1.08992214e+003, -2.44755334e+004, 1.81581160e-006, 4.07762679e-005
1.78170203e+003, 2.50560000e+004, 3.99106003e-005, -8.73623734e+001, 1.15305234e+003, -2.50294548e+004, 1.83664636e-006, 3.98683175e-005
1.74099194e+003, 2.57071406e+004, 3.88996977e-005, -8.72745132e+001, 1.22239459e+003, -2.56780613e+004, 1.84971097e-006, 3.88556953e-005
1.70123572e+003, 2.63752109e+004, 3.79143887e-005, -8.72305832e+001, 1.27436112e+003, -2.63444065e+004, 1.83189522e-006, 3.78701074e-005
1.66237354e+003, 2.71475508e+004, 3.68357355e-005, -8.70108719e+001, 1.41564881e+003, -2.71106151e+004, 1.92085340e-006, 3.67856185e-005
1.62440527e+003, 2.75863594e+004, 3.62497996e-005, -8.70987778e+001, 1.39626274e+003, -2.75510013e+004, 1.83475623e-006, 3.62033375e-005
1.58733118e+003, 2.83941797e+004, 3.52184853e-005, -8.71866913e+001, 1.39363666e+003, -2.83599580e+004, 1.72858567e-006, 3.51760387e-005
1.55103198e+003, 2.91320703e+004, 3.43264309e-005, -8.70109329e+001, 1.51910350e+003, -2.90924362e+004, 1.78996552e-006, 3.42797299e-005
1.51562695e+003, 2.95081797e+004, 3.38889085e-005, -8.64396591e+001, 1.83244876e+003, -2.94512275e+004, 2.10449065e-006, 3.38235012e-005
1.48099658e+003, 3.02750195e+004, 3.30305320e-005, -8.70988464e+001, 1.53231101e+003, -3.02362172e+004, 1.67177589e-006, 3.29881980e-005
1.44720068e+003, 3.10617891e+004, 3.21938958e-005, -8.71867599e+001, 1.52453047e+003, -3.10243541e+004, 1.58009492e-006, 3.21550964e-005
1.41412012e+003, 3.18690098e+004, 3.13784459e-005, -8.71867828e+001, 1.56413661e+003, -3.18306026e+004, 1.54005965e-006, 3.13406300e-005
1.38181445e+003, 3.26971992e+004, 3.05836593e-005, -8.70110168e+001, 1.70496075e+003, -3.26527173e+004, 1.59475245e-006, 3.05420526e-005
1.35028357e+003, 3.34395117e+004, 2.99047429e-005, -8.70110321e+001, 1.74365895e+003, -3.33940204e+004, 1.55934312e-006, 2.98640603e-005
1.31946802e+003, 3.43085195e+004, 2.91472793e-005, -8.70549927e+001, 1.76268405e+003, -3.42632085e+004, 1.49751272e-006, 2.91087847e-005
1.28930798e+003, 3.49750586e+004, 2.85918034e-005, -8.70989532e+001, 1.77012919e+003, -3.49302357e+004, 1.44706508e-006, 2.85551611e-005
1.25986328e+003, 3.61148711e+004, 2.76894246e-005, -8.71868591e+001, 1.77247620e+003, -3.60713493e+004, 1.35896501e-006, 2.76560563e-005
1.23107434e+003, 3.70534102e+004, 2.69880693e-005, -8.70989838e+001, 1.87529732e+003, -3.70059247e+004, 1.36588384e-006, 2.69534830e-005
1.20300049e+003, 3.78946094e+004, 2.63889777e-005, -8.70989990e+001, 1.91786088e+003, -3.78460464e+004, 1.33555640e-006, 2.63551595e-005
1.17552283e+003, 3.88793906e+004, 2.57205677e-005, -8.70990067e+001, 1.96769588e+003, -3.88295659e+004, 1.30172449e-006, 2.56876063e-005
1.14864111e+003, 3.97620508e+004, 2.51496082e-005, -8.70550766e+001, 2.04281439e+003, -3.97095403e+004, 1.29208581e-006, 2.51163952e-005
1.12241504e+003, 4.07953711e+004, 2.45125850e-005, -8.70550919e+001, 2.09589138e+003, -4.07414966e+004, 1.25935159e-006, 2.44802135e-005
1.09678503e+003, 4.18555391e+004, 2.38917004e-005, -8.70990524e+001, 2.11828611e+003, -4.18019020e+004, 1.20914599e-006, 2.38610837e-005
1.07175110e+003, 4.30811992e+004, 2.32119815e-005, -8.69672165e+001, 2.27931181e+003, -4.30208608e+004, 1.22808428e-006, 2.31794714e-005
1.04725354e+003, 4.40592500e+004, 2.26967095e-005, -8.69672394e+001, 2.33104030e+003, -4.39975427e+004, 1.20081356e-006, 2.26649216e-005
1.02335211e+003, 4.52042305e+004, 2.21218233e-005, -8.70112000e+001, 2.35698235e+003, -4.51427412e+004, 1.15344840e-006, 2.20917320e-005
9.99987122e+002, 4.63789805e+004, 2.15614916e-005, -8.69672623e+001, 2.45375166e+003, -4.63140252e+004, 1.14074405e-006, 2.15312941e-005
Points       : 300
Pen legend   : 5:17:20 PM
Resonance    : F1:2.87206281e+005 F2:2.50030578e+005 Fr:2.61854469e+005 Zr:1.34067596e+002 Q:7.04369916e+000
Capacitance  : 3.70109912e-009 F at 2.21045020e+004 Hz
Frequency (Hz), Impedance (Ohms), Admittance (S), Phase angle (Degrees), Resistance (Ohms), Reactance (S), Conductance (S), Susceptance (S)
9.99999875e+005, 5.64000397e+001, 1.77304840e-002, -8.57994385e+001, 4.13118848e+000, -5.62485356e+001, 1.29872198e-003, 1.76828556e-002
9.77161875e+005, 5.73116913e+001, 1.74484469e-002, -8.46684570e+001, 5.32533062e+000, -5.70637434e+001, 1.62128784e-003, 1.73729596e-002
9.54845500e+005, 5.84251404e+001, 1.71159195e-002, -8.38887787e+001, 6.21987088e+000, -5.80931169e+001, 1.82214041e-003, 1.70186517e-002
9.33038625e+005, 5.88010712e+001, 1.70064929e-002, -8.39438019e+001, 6.20374127e+000, -5.84728960e+001, 1.79425102e-003, 1.69115778e-002
9.11729875e+005, 5.99434586e+001, 1.66823874e-002, -8.42622528e+001, 5.99286426e+000, -5.96431371e+001, 1.66782641e-003, 1.65988074e-002
8.90907750e+005, 6.15012398e+001, 1.62598348e-002, -8.44046631e+001, 5.99648783e+000, -6.12082072e+001, 1.58536482e-003, 1.61823622e-002
8.70561188e+005, 6.33021812e+001, 1.57972440e-002, -8.47226181e+001, 5.82237686e+000, -6.30338487e+001, 1.45299113e-003, 1.57302808e-002
8.50679250e+005, 6.57857437e+001, 1.52008618e-002, -8.40296021e+001, 6.84267955e+000, -6.54289066e+001, 1.58111196e-003, 1.51184088e-002
8.31251375e+005, 6.70638275e+001, 1.49111680e-002, -8.29408417e+001, 8.24174803e+000, -6.65554697e+001, 1.83249442e-003, 1.47981383e-002
8.12267250e+005, 6.79296417e+001, 1.47211140e-002, -8.14563522e+001, 1.00918176e+001, -6.71758248e+001, 2.18700988e-003, 1.45577534e-002
7.93716688e+005, 6.53651505e+001, 1.52986720e-002, -8.10702820e+001, 1.01461615e+001, -6.45728914e+001, 2.37470268e-003, 1.51132443e-002
7.75589750e+005, 6.53651505e+001, 1.52986720e-002, -8.48148499e+001, 5.90734050e+000, -6.50976668e+001, 1.38260930e-003, 1.52360677e-002
7.57876750e+005, 6.90276566e+001, 1.44869470e-002, -8.64498367e+001, 4.27435797e+000, -6.88951902e+001, 8.97066485e-004, 1.44591460e-002
7.40568375e+005, 7.21974335e+001, 1.38509079e-002, -8.68980865e+001, 3.90675908e+000, -7.20916544e+001, 7.49502545e-004, 1.38306144e-002
7.23655313e+005, 7.55127563e+001, 1.32427956e-002, -8.70385284e+001, 3.90132260e+000, -7.54119092e+001, 6.84181327e-004, 1.32251099e-002
7.07128375e+005, 7.84753799e+001, 1.27428501e-002, -8.67393265e+001, 4.46358349e+000, -7.83483355e+001, 7.24797702e-004, 1.27222206e-002
6.90978938e+005, 8.12931137e+001, 1.23011649e-002, -8.68354263e+001, 4.48771743e+000, -8.11691489e+001, 6.79075383e-004, 1.22824067e-002
6.75198375e+005, 8.52992325e+001, 1.17234349e-002, -8.66237335e+001, 5.02351657e+000, -8.51511793e+001, 6.90426723e-004, 1.17030866e-002
6.59778188e+005, 8.80790710e+001, 1.13534349e-002, -8.58405685e+001, 6.38855344e+000, -8.78470782e+001, 8.23487632e-004, 1.13235309e-002
6.44710188e+005, 9.06582870e+001, 1.10304312e-002, -8.56285095e+001, 6.91023756e+000, -9.03945442e+001, 8.40771458e-004, 1.09983415e-002
6.29986188e+005, 9.48213501e+001, 1.05461481e-002, -8.50647125e+001, 8.15753183e+000, -9.44698000e+001, 9.07290801e-004, 1.05070482e-002
6.15598563e+005, 9.88580399e+001, 1.01155152e-002, -8.40612869e+001, 1.02283080e+001, -9.83274822e+001, 1.04659778e-003, 1.00612266e-002
6.01539500e+005, 1.03729797e+002, 9.64043144e-003, -8.22227478e+001, 1.40369455e+001, -1.02775654e+002, 1.30456450e-003, 9.55175533e-003
5.87801563e+005, 1.07110199e+002, 9.33617909e-003, -7.95930328e+001, 1.93482520e+001, -1.05348184e+002, 1.68647568e-003, 9.18259439e-003
5.74377313e+005, 1.07110199e+002, 9.33617909e-003, -7.45021973e+001, 2.86199974e+001, -1.03215747e+002, 2.49464032e-003, 8.99672216e-003
5.61259688e+005, 1.00134300e+002, 9.98658799e-003, -7.42891464e+001, 2.71146466e+001, -9.63933298e+001, 2.70419630e-003, 9.61349375e-003
5.48441563e+005, 9.69740295e+001, 1.03120393e-002, -7.40759583e+001, 2.66060613e+001, -9.32527743e+001, 2.82923944e-003, 9.91632785e-003
5.35916250e+005, 9.21236877e+001, 1.08549714e-002, -7.43899536e+001, 2.47894434e+001, -8.87257423e+001, 2.92095015e-003, 1.04545902e-002
5.23677000e+005, 9.09494934e+001, 1.09951135e-002, -7.92741165e+001, 1.69266551e+001, -8.93604985e+001, 2.04630600e-003, 1.08030159e-002
5.11717250e+005, 9.42151337e+001, 1.06140061e-002, -8.15214233e+001, 1.38910416e+001, -9.31854622e+001, 1.56492481e-003, 1.04980062e-002
5.00030563e+005, 9.60455322e+001, 1.04117284e-002, -8.34609604e+001, 1.09376822e+001, -9.54207072e+001, 1.18568948e-003, 1.03439949e-002
4.88610875e+005, 1.01102402e+002, 9.89096186e-003, -8.58837738e+001, 7.25712203e+000, -1.00841608e+002, 7.09972424e-004, 9.86544808e-003
4.77451969e+005, 1.06767303e+002, 9.36616331e-003, -8.66804733e+001, 6.18228204e+000, -1.06588163e+002, 5.42340785e-004, 9.35044820e-003
4.66547844e+005, 1.12028801e+002, 8.92627602e-003, -8.70815430e+001, 5.70390841e+000, -1.11883500e+002, 4.54478317e-004, 8.91469871e-003
4.55892875e+005, 1.17173203e+002, 8.53437457e-003, -8.70430069e+001, 6.04453881e+000, -1.17017191e+002, 4.40257305e-004, 8.52301137e-003
4.45481188e+005, 1.22161400e+002, 8.18589179e-003, -8.71801529e+001, 6.00982177e+000, -1.22013481e+002, 4.02711092e-004, 8.17597995e-003
4.35307250e+005, 1.26954201e+002, 7.87685633e-003, -8.68337784e+001, 7.01204494e+000, -1.26760405e+002, 4.35061386e-004, 7.86483231e-003
4.25365688e+005, 1.31934998e+002, 7.57949004e-003, -8.65312271e+001, 7.98266517e+000, -1.31693282e+002, 4.58593491e-004, 7.56560383e-003
4.15651156e+005, 1.36672302e+002, 7.31677146e-003, -8.62285538e+001, 8.98984353e+000, -1.36376321e+002, 4.81272573e-004, 7.30092606e-003
4.06158438e+005, 1.41126297e+002, 7.08585162e-003, -8.54863205e+001, 1.11062317e+001, -1.40688604e+002, 5.57636043e-004, 7.06387537e-003
3.96882656e+005, 1.44793900e+002, 6.90636832e-003, -8.49637070e+001, 1.27109855e+001, -1.44234892e+002, 6.06287613e-004, 6.87970484e-003
3.87818688e+005, 1.46663193e+002, 6.81834332e-003, -8.46167603e+001, 1.37595134e+001, -1.46016328e+002, 6.39677101e-004, 6.78827068e-003
3.78961563e+005, 1.51442795e+002, 6.60315336e-003, -8.53683472e+001, 1.22289419e+001, -1.50948246e+002, 5.33201852e-004, 6.58159024e-003
3.70306844e+005, 1.57384506e+002, 6.35386560e-003, -8.51090927e+001, 1.34184148e+001, -1.56811444e+002, 5.41722984e-004, 6.33073015e-003
3.61849781e+005, 1.63559204e+002, 6.11399405e-003, -8.47618332e+001, 1.49322937e+001, -1.62876149e+002, 5.58182925e-004, 6.08846081e-003
3.53585906e+005, 1.68889496e+002, 5.92103135e-003, -8.48978806e+001, 1.50195357e+001, -1.68220318e+002, 5.26564078e-004, 5.89757090e-003
3.45510656e+005, 1.75515503e+002, 5.69750240e-003, -8.54732819e+001, 1.38523801e+001, -1.74968007e+002, 4.49669504e-004, 5.67972983e-003
3.37619844e+005, 1.85945297e+002, 5.37792574e-003, -8.56970291e+001, 1.39515561e+001, -1.85421163e+002, 4.03508094e-004, 5.36276668e-003
3.29909250e+005, 2.02114304e+002, 4.94769535e-003, -8.41628723e+001, 2.05552185e+001, -2.01066344e+002, 5.03185362e-004, 4.92204163e-003
3.22374750e+005, 2.13438995e+002, 4.68517947e-003, -8.12223663e+001, 3.25708022e+001, -2.10939204e+002, 7.14958639e-004, 4.63030678e-003
3.15012406e+005, 2.22525497e+002, 4.49386705e-003, -8.05230026e+001, 3.66391852e+001, -2.19488421e+002, 7.39922521e-004, 4.43253378e-003
3.07818188e+005, 2.35748703e+002, 4.24180488e-003, -7.45501099e+001, 6.28023936e+001, -2.27229642e+002, 1.12999773e-003, 4.08852220e-003
3.00788156e+005, 2.44997894e+002, 4.08166773e-003, -6.90165787e+001, 8.77332071e+001, -2.28750634e+002, 1.46163624e-003, 3.81098819e-003
2.93918781e+005, 2.32743896e+002, 4.29656810e-003, -6.74380493e+001, 8.92996779e+001, -2.14930893e+002, 1.64851647e-003, 3.96773120e-003
2.87206281e+005, 2.67157196e+002, 3.74311460e-003, -5.03906898e+001, 1.70325852e+002, -2.05820483e+002, 2.38641966e-003, 2.88373163e-003
2.80646969e+005, 2.44997894e+002, 4.08166773e-003, -3.88803596e+001, 1.90720659e+002, -1.53784259e+002, 3.17740838e-003, 2.56204752e-003
2.74237563e+005, 1.76079300e+002, 5.67925929e-003, -3.97185898e+001, 1.35438835e+002, -1.12517740e+002, 4.36844231e-003, 3.62914561e-003
2.67974563e+005, 1.90777603e+002, 5.24170544e-003, -3.93262711e+001, 1.47575960e+002, -1.20902563e+002, 4.05471974e-003, 3.32185547e-003
2.61854469e+005, 1.34067596e+002, 7.45892391e-003, -3.65608406e+001, 1.07686416e+002, -7.98608552e+001, 5.99119254e-003, 4.44310227e-003
2.55874281e+005, 1.22947403e+002, 8.13355936e-003, -5.64271698e+001, 6.79894852e+001, -1.02437756e+002, 4.49782997e-003, 6.77674800e-003
2.50030578e+005, 1.22553802e+002, 8.15968154e-003, -6.89545593e+001, 4.40100815e+001, -1.14378963e+002, 2.93020895e-003, 7.61539745e-003
2.44320391e+005, 1.44793900e+002, 6.90636832e-003, -7.29564972e+001, 4.24387606e+001, -1.38434912e+002, 2.02424075e-003, 6.60305783e-003
2.38740563e+005, 1.41579697e+002, 7.06315965e-003, -6.86966476e+001, 5.14367169e+001, -1.31905552e+002, 2.56608646e-003, 6.58053375e-003
2.33288281e+005, 1.47134293e+002, 6.79651210e-003, -7.95099716e+001, 2.67879166e+001, -1.44675180e+002, 1.23740289e-003, 6.68291933e-003
2.27960344e+005, 1.57889999e+002, 6.33352336e-003, -8.06552734e+001, 2.56372524e+001, -1.55794683e+002, 1.02840039e-003, 6.24947284e-003
2.22754188e+005, 1.66203003e+002, 6.01673846e-003, -8.07458115e+001, 2.67278891e+001, -1.64039807e+002, 9.67580101e-004, 5.93842828e-003
2.17666984e+005, 1.73278503e+002, 5.77105631e-003, -8.26380463e+001, 2.22033991e+001, -1.71850077e+002, 7.39486224e-004, 5.72348242e-003
2.12695891e+005, 1.85945297e+002, 5.37792574e-003, -8.42226181e+001, 1.87179137e+001, -1.85000793e+002, 5.41361096e-004, 5.35060870e-003
2.07838297e+005, 1.87742905e+002, 5.32643298e-003, -8.21157227e+001, 2.57532073e+001, -1.85968198e+002, 7.30641370e-004, 5.27608297e-003
2.03091688e+005, 1.95108704e+002, 5.12534798e-003, -8.48427505e+001, 1.75382215e+001, -1.94318854e+002, 4.60714906e-004, 5.10459927e-003
