Exported from: CypherGraph V1.28.0
Acquired by  : CypherGraph V1.28.0 | C60-0504-0552 V1.23.10 : 6/1/2021
Graph title  : Title
Points       : 300
Pen legend   : 4:57:57 PM
Resonance    : F1:2.80646969e+005 F2:2.50030578e+005 Fr:2.61854469e+005 Zr:1.14572098e+002 Q:8.55275437e+000
Capacitance  : 3.94858177e-009 F at 2.42446055e+004 Hz
Frequency (Hz), Impedance (Ohms), Admittance (S), Phase angle (Degrees), Resistance (Ohms), Reactance (S), Conductance (S), Susceptance (S)
3.07818188e+005, 2.36505997e+002, 4.22822260e-003, -7.35393677e+001, 6.70155060e+001, -2.26812717e+002, 1.19809426e-003, 4.05492743e-003
3.00788156e+005, 2.44213501e+002, 4.09477771e-003, -6.71708832e+001, 9.47509341e+001, -2.25083306e+002, 1.58870829e-003, 3.77401781e-003
2.93918781e+005, 2.31998703e+002, 4.31036892e-003, -6.46255493e+001, 9.94189322e+001, -2.09616970e+002, 1.84713220e-003, 3.89453243e-003
2.87206281e+005, 2.92256409e+002, 3.42165294e-003, -4.64795609e+001, 2.01251649e+002, -2.11923530e+002, 2.35619571e-003, 2.48113898e-003
2.80646969e+005, 2.54610001e+002, 3.92757550e-003, -3.09702091e+001, 2.18311520e+002, -1.31020351e+002, 3.36764061e-003, 2.02110020e-003
2.74237563e+005, 1.55877502e+002, 6.41529396e-003, -2.46014004e+001, 1.41727868e+002, -6.48922742e+001, 5.83295165e-003, 2.67070622e-003
2.67974563e+005, 1.73835098e+002, 5.75257822e-003, -4.06446304e+001, 1.31899842e+002, -1.13230177e+002, 4.36485017e-003, 3.74703072e-003
2.61854469e+005, 1.14572098e+002, 8.72812857e-003, -3.34846687e+001, 9.55569654e+001, -6.32110113e+001, 7.27955145e-003, 4.81542927e-003
2.55874281e+005, 1.04062897e+002, 9.60957297e-003, -5.49769707e+001, 5.97222831e+001, -8.52193368e+001, 5.51498811e-003, 7.86948530e-003
2.50030578e+005, 1.13475098e+002, 8.81250619e-003, -7.12397232e+001, 3.64946473e+001, -1.07446445e+002, 2.83418399e-003, 8.34431941e-003
2.44320391e+005, 1.30253403e+002, 7.67734262e-003, -7.23412628e+001, 3.95119662e+001, -1.24115887e+002, 2.32889810e-003, 7.31558770e-003
2.38740563e+005, 1.37551697e+002, 7.26999393e-003, -6.86966476e+001, 4.99733214e+001, -1.28152786e+002, 2.64123054e-003, 6.77323504e-003
2.33288281e+005, 1.35363693e+002, 7.38750529e-003, -7.88068466e+001, 2.62764116e+001, -1.32788854e+002, 1.43404132e-003, 7.24698281e-003
2.27960344e+005, 1.44330307e+002, 6.92855174e-003, -8.05234299e+001, 2.37631583e+001, -1.42360633e+002, 1.14074636e-003, 6.83399788e-003
2.22754188e+005, 1.52417297e+002, 6.56093513e-003, -8.10094833e+001, 2.38184012e+001, -1.50544732e+002, 1.02528380e-003, 6.48032892e-003
2.17666984e+005, 1.59928406e+002, 6.25279790e-003, -8.29896164e+001, 1.95191370e+001, -1.58732789e+002, 7.63149098e-004, 6.20605229e-003
2.12695891e+005, 1.73835098e+002, 5.75257822e-003, -8.45741806e+001, 1.64373145e+001, -1.73056222e+002, 5.43946178e-004, 5.72680353e-003
2.07838297e+005, 1.74953598e+002, 5.71580128e-003, -8.22914963e+001, 2.34670971e+001, -1.73372595e+002, 7.66679080e-004, 5.66414932e-003
2.03091688e+005, 1.81817596e+002, 5.50001771e-003, -8.45790787e+001, 1.71766415e+001, -1.81004424e+002, 5.19596752e-004, 5.47541907e-003
1.98453484e+005, 1.91390396e+002, 5.22492257e-003, -8.14173737e+001, 2.85622450e+001, -1.89247145e+002, 7.79744028e-004, 5.16641221e-003
1.93921156e+005, 1.86542603e+002, 5.36070574e-003, -8.57263336e+001, 1.39012302e+001, -1.86023919e+002, 3.99481959e-004, 5.34580024e-003
1.89492344e+005, 1.98262405e+002, 5.04382058e-003, -8.59043732e+001, 1.41601614e+001, -1.97756090e+002, 3.60236289e-004, 5.03093986e-003
1.85164750e+005, 2.04068100e+002, 4.90032494e-003, -8.67854767e+001, 1.14430346e+001, -2.03747016e+002, 2.74783700e-004, 4.89261468e-003
1.80935984e+005, 2.16194595e+002, 4.62546253e-003, -8.65679092e+001, 1.29425906e+001, -2.15806840e+002, 2.76905478e-004, 4.61716655e-003
1.76803766e+005, 2.26122299e+002, 4.42238560e-003, -8.60426712e+001, 1.56054948e+001, -2.25583161e+002, 3.05204378e-004, 4.41184142e-003
1.72765844e+005, 2.20394806e+002, 4.53731201e-003, -8.66160202e+001, 1.30093011e+001, -2.20010519e+002, 2.67825087e-004, 4.52940062e-003
1.68820266e+005, 2.28308304e+002, 4.38004218e-003, -8.74969330e+001, 9.97087794e+000, -2.28090472e+002, 1.91288995e-004, 4.37586311e-003
1.64964797e+005, 2.37265594e+002, 4.21468609e-003, -8.76307373e+001, 9.80847690e+000, -2.37062768e+002, 1.74233652e-004, 4.21108317e-003
1.61197250e+005, 2.43431595e+002, 4.10793020e-003, -8.78084412e+001, 9.30896810e+000, -2.43253540e+002, 1.57089679e-004, 4.10492550e-003
1.57515891e+005, 2.51364807e+002, 3.97828165e-003, -8.78982086e+001, 9.21879254e+000, -2.51195701e+002, 1.45903293e-004, 3.97560525e-003
1.53918438e+005, 2.60390289e+002, 3.84038899e-003, -8.79879303e+001, 9.14230921e+000, -2.60229746e+002, 1.34836148e-004, 3.83802121e-003
1.50403266e+005, 2.69739899e+002, 3.70727506e-003, -8.69789810e+001, 1.42159132e+001, -2.69365033e+002, 1.95381924e-004, 3.70212294e-003
1.46968359e+005, 2.72347504e+002, 3.67177957e-003, -8.74201889e+001, 1.22586295e+001, -2.72071477e+002, 1.65270416e-004, 3.66805819e-003
1.43611844e+005, 2.82126404e+002, 3.54451050e-003, -8.77734604e+001, 1.09607990e+001, -2.81913406e+002, 1.37706598e-004, 3.54183449e-003
1.40332047e+005, 2.88531403e+002, 3.46582726e-003, -8.77751312e+001, 1.12012298e+001, -2.88313896e+002, 1.34548708e-004, 3.46321458e-003
1.37127156e+005, 2.97934387e+002, 3.35644371e-003, -8.78207092e+001, 1.13294403e+001, -2.97718899e+002, 1.27634239e-004, 3.35401608e-003
1.33995469e+005, 3.05676910e+002, 3.27142799e-003, -8.78223114e+001, 1.16153209e+001, -3.05456147e+002, 1.24309964e-004, 3.26906533e-003
1.30935250e+005, 3.10617889e+002, 3.21938959e-003, -8.70767975e+001, 1.58406978e+001, -3.10213709e+002, 1.64180427e-004, 3.21520048e-003
1.27944945e+005, 3.24881592e+002, 3.07804451e-003, -8.66388702e+001, 1.90475285e+001, -3.24322741e+002, 1.80463104e-004, 3.07274976e-003
1.25022945e+005, 3.22804504e+002, 3.09785020e-003, -8.73434830e+001, 1.49614590e+001, -3.22457598e+002, 1.43580272e-004, 3.09452106e-003
1.22167648e+005, 3.37627808e+002, 2.96184135e-003, -8.78722763e+001, 1.25351917e+001, -3.37395029e+002, 1.09965022e-004, 2.95979929e-003
1.19377555e+005, 3.47514587e+002, 2.87757705e-003, -8.76979218e+001, 1.39589783e+001, -3.47234122e+002, 1.15586617e-004, 2.87525467e-003
1.16651297e+005, 3.56545593e+002, 2.80469039e-003, -8.73038101e+001, 1.67719137e+001, -3.56150899e+002, 1.31932707e-004, 2.80158562e-003
1.13987148e+005, 3.68165100e+002, 2.71617272e-003, -8.76127930e+001, 1.53350223e+001, -3.67845590e+002, 1.13135572e-004, 2.71381550e-003
1.11383852e+005, 3.80163300e+002, 2.63044855e-003, -8.68230972e+001, 2.10682723e+001, -3.79579059e+002, 1.45776845e-004, 2.62640604e-003
1.08840047e+005, 3.80163300e+002, 2.63044855e-003, -8.68683395e+001, 2.07685398e+001, -3.79595577e+002, 1.43702918e-004, 2.62652033e-003
1.06354359e+005, 3.93813385e+002, 2.53927377e-003, -8.70014420e+001, 2.06007026e+001, -3.93274196e+002, 1.32831503e-004, 2.53579713e-003
1.03925469e+005, 4.04047699e+002, 2.47495531e-003, -8.67390137e+001, 2.29839405e+001, -4.03393457e+002, 1.40785917e-004, 2.47094782e-003
1.01552070e+005, 4.13220612e+002, 2.42001481e-003, -8.70478363e+001, 2.12817629e+001, -4.12672219e+002, 1.24636042e-004, 2.41680317e-003
9.92328516e+004, 4.25320892e+002, 2.35116595e-003, -8.70929565e+001, 2.15704526e+001, -4.24773560e+002, 1.19241059e-004, 2.34814031e-003
9.69665625e+004, 4.34976715e+002, 2.29897364e-003, -8.74896164e+001, 1.90521725e+001, -4.34559268e+002, 1.00696062e-004, 2.29676731e-003
9.47520156e+004, 4.43427490e+002, 2.25516014e-003, -8.69634094e+001, 2.34899932e+001, -4.42804877e+002, 1.19464168e-004, 2.25199369e-003
9.25880703e+004, 4.59349213e+002, 2.17699296e-003, -8.74918594e+001, 2.01017331e+001, -4.58909163e+002, 9.52681100e-005, 2.17490743e-003
9.04735313e+004, 4.71286499e+002, 2.12185157e-003, -8.70095367e+001, 2.45868923e+001, -4.70644716e+002, 1.10696437e-004, 2.11896211e-003
8.84072813e+004, 4.81985809e+002, 2.07474988e-003, -8.61316833e+001, 3.25164892e+001, -4.80887719e+002, 1.39970059e-004, 2.07002305e-003
8.63882266e+004, 4.86645294e+002, 2.05488476e-003, -8.67918930e+001, 2.72340223e+001, -4.85882651e+002, 1.14997059e-004, 2.05166446e-003
8.44153203e+004, 5.04118805e+002, 1.98365939e-003, -8.74960327e+001, 2.20242264e+001, -5.03637472e+002, 8.66632292e-005, 1.98176539e-003
8.24874609e+004, 5.18880920e+002, 1.92722446e-003, -8.75409470e+001, 2.22627920e+001, -5.18403103e+002, 8.26883308e-005, 1.92544975e-003
8.06036016e+004, 5.34075317e+002, 1.87239509e-003, -8.73661270e+001, 2.45426657e+001, -5.33511108e+002, 8.60432325e-005, 1.87041704e-003
7.87627734e+004, 5.47954590e+002, 1.82496874e-003, -8.76746826e+001, 2.22323283e+001, -5.47503385e+002, 7.40450122e-005, 1.82346600e-003
7.69639609e+004, 5.65812012e+002, 1.76737146e-003, -8.69724808e+001, 2.98836970e+001, -5.65022298e+002, 9.33447717e-005, 1.76490471e-003
7.52062813e+004, 5.71281921e+002, 1.75044923e-003, -8.72370529e+001, 2.75379802e+001, -5.70617817e+002, 8.43783682e-005, 1.74841437e-003
7.34887109e+004, 5.86128113e+002, 1.70611165e-003, -8.73258133e+001, 2.73466389e+001, -5.85489817e+002, 7.96010601e-005, 1.70425369e-003
7.18103672e+004, 6.03291626e+002, 1.65757315e-003, -8.58764725e+001, 4.33809031e+001, -6.01729909e+002, 1.19191146e-004, 1.65328225e-003
7.01703438e+004, 6.13043213e+002, 1.63120638e-003, -8.74593430e+001, 2.71751636e+001, -6.12440602e+002, 7.23086061e-005, 1.62960293e-003
6.85678125e+004, 6.28974670e+002, 1.58988914e-003, -8.72404327e+001, 3.02819325e+001, -6.28245287e+002, 7.65450789e-005, 1.58804545e-003
6.70018203e+004, 6.49472473e+002, 1.53971114e-003, -8.70214996e+001, 3.37473869e+001, -6.48595103e+002, 8.00052805e-005, 1.53763115e-003
6.54716484e+004, 6.55751099e+002, 1.52496885e-003, -8.75056763e+001, 2.85385579e+001, -6.55129799e+002, 6.63672725e-005, 1.52352400e-003
6.39764063e+004, 6.81478394e+002, 1.46739795e-003, -8.76382828e+001, 2.80824094e+001, -6.80899537e+002, 6.04686376e-005, 1.46615153e-003
6.25153164e+004, 6.96949585e+002, 1.43482401e-003, -8.68040619e+001, 3.88554426e+001, -6.95865633e+002, 7.99924747e-005, 1.43259246e-003
6.10876094e+004, 7.15061584e+002, 1.39848094e-003, -8.74200287e+001, 3.21876239e+001, -7.14336774e+002, 6.29509117e-005, 1.39706340e-003
5.96924414e+004, 7.28953796e+002, 1.37182906e-003, -8.65418320e+001, 4.39703323e+001, -7.27626448e+002, 8.27484263e-005, 1.36933110e-003
5.83292227e+004, 7.47897522e+002, 1.33708158e-003, -8.76411591e+001, 3.07819004e+001, -7.47263794e+002, 5.50314860e-005, 1.33594861e-003
5.69970625e+004, 7.57553223e+002, 1.32003927e-003, -8.59279709e+001, 5.37942340e+001, -7.55640831e+002, 9.37366498e-005, 1.31670692e-003
5.56953555e+004, 7.79736572e+002, 1.28248441e-003, -8.68954315e+001, 4.22293095e+001, -7.78592196e+002, 6.94573438e-005, 1.28060218e-003
5.44233906e+004, 7.87274475e+002, 1.27020503e-003, -8.67202988e+001, 4.50402329e+001, -7.85985036e+002, 7.26688497e-005, 1.26812462e-003
5.31804570e+004, 8.18161987e+002, 1.22225185e-003, -8.66330414e+001, 4.80512245e+001, -8.16749727e+002, 7.17837040e-005, 1.22014207e-003
5.19659531e+004, 8.28724792e+002, 1.20667320e-003, -8.74686203e+001, 3.66019055e+001, -8.27916108e+002, 5.32945786e-005, 1.20549571e-003
5.07791641e+004, 8.55732178e+002, 1.16858992e-003, -8.72494965e+001, 4.10639403e+001, -8.54746344e+002, 5.60770158e-005, 1.16724367e-003
4.96194375e+004, 8.47538879e+002, 1.17988688e-003, -8.60196228e+001, 5.88317600e+001, -8.45494516e+002, 8.19016367e-005, 1.17704085e-003
4.84862344e+004, 8.80790710e+002, 1.13534349e-003, -8.78219604e+001, 3.34742806e+001, -8.80154389e+002, 4.31485098e-005, 1.13452327e-003
4.73788984e+004, 9.06582886e+002, 1.10304310e-003, -8.71633530e+001, 4.48655246e+001, -9.05472039e+002, 5.45880673e-005, 1.10169153e-003
4.62968359e+004, 9.24195984e+002, 1.08202158e-003, -8.68562775e+001, 5.06836311e+001, -9.22805172e+002, 5.93389104e-005, 1.08039326e-003
4.52395078e+004, 9.51259277e+002, 1.05123810e-003, -8.71204910e+001, 4.77872318e+001, -9.50058205e+002, 5.28097440e-005, 1.04991080e-003
4.42063203e+004, 9.63540405e+002, 1.03783920e-003, -8.68573532e+001, 5.28232464e+001, -9.62091377e+002, 5.68964574e-005, 1.03627843e-003
4.31967383e+004, 9.69740295e+002, 1.03120393e-003, -8.77367630e+001, 3.82956899e+001, -9.68983839e+002, 4.07229296e-005, 1.03039952e-003
4.22102227e+004, 1.01427100e+003, 9.85929800e-004, -8.79130478e+001, 3.69358283e+001, -1.01359824e+003, 3.59037515e-005, 9.85275845e-004
4.12462344e+004, 1.03729797e+003, 9.64043144e-004, -8.71225281e+001, 5.20726182e+001, -1.03599012e+003, 4.83952074e-005, 9.62827652e-004
4.03042422e+004, 1.02736597e+003, 9.73362981e-004, -8.54970322e+001, 8.06592566e+001, -1.02419476e+003, 7.64194425e-005, 9.70358471e-004
3.93837695e+004, 1.03397595e+003, 9.67140481e-004, -8.72113571e+001, 5.03047772e+001, -1.03275152e+003, 4.70531121e-005, 9.65995194e-004
3.84843359e+004, 1.07799402e+003, 9.27648932e-004, -8.82665100e+001, 3.26098498e+001, -1.07750067e+003, 2.80618369e-005, 9.27224393e-004
3.76054063e+004, 1.11670105e+003, 8.95494815e-004, -8.76077805e+001, 4.66110771e+001, -1.11572785e+003, 3.73779338e-005, 8.94714398e-004
3.67465625e+004, 1.13111804e+003, 8.84081027e-004, -8.68171997e+001, 6.28016860e+001, -1.12937327e+003, 4.90857514e-005, 8.82717311e-004
3.59073867e+004, 1.16051294e+003, 8.61687936e-004, -8.77844162e+001, 4.48649612e+001, -1.15964538e+003, 3.33125074e-005, 8.61043772e-004
3.50872891e+004, 1.19449597e+003, 8.37173187e-004, -8.75651169e+001, 5.07468918e+001, -1.19341752e+003, 3.55664131e-005, 8.36417346e-004
3.42859609e+004, 1.20604297e+003, 8.29157854e-004, -8.76094666e+001, 5.03047464e+001, -1.20499339e+003, 3.45846513e-005, 8.28436267e-004
3.35029375e+004, 1.23738501e+003, 8.08155903e-004, -8.73022537e+001, 5.82401976e+001, -1.23601365e+003, 3.80376028e-005, 8.07260246e-004
3.27377910e+004, 1.25336096e+003, 7.97854752e-004, -8.71708069e+001, 6.18642315e+001, -1.25183326e+003, 3.93810503e-005, 7.96882262e-004
3.19901699e+004, 1.26547705e+003, 7.90215832e-004, -8.76985321e+001, 5.08182573e+001, -1.26445627e+003, 3.17330065e-005, 7.89578417e-004
3.12595371e+004, 1.31091504e+003, 7.62825942e-004, -8.77867966e+001, 5.06250239e+001, -1.30993715e+003, 2.94588744e-005, 7.62256907e-004
3.05456523e+004, 1.32783997e+003, 7.53102803e-004, -8.77432175e+001, 5.22878173e+001, -1.32681007e+003, 2.96557588e-005, 7.52518683e-004
2.98480391e+004, 1.37993604e+003, 7.24671271e-004, -8.84027481e+001, 3.84639146e+001, -1.37939987e+003, 2.01992651e-005, 7.24389702e-004
2.91664004e+004, 1.42034399e+003, 7.04054795e-004, -8.79636536e+001, 5.04697481e+001, -1.41944703e+003, 2.50175087e-005, 7.03610175e-004
2.85002598e+004, 1.45258899e+003, 6.88425981e-004, -8.65137863e+001, 8.83295687e+001, -1.44990091e+003, 4.18620617e-005, 6.87152020e-004
2.78493770e+004, 1.43407495e+003, 6.97313623e-004, -8.75688095e+001, 6.08328094e+001, -1.43278412e+003, 2.95797278e-005, 6.96685961e-004
2.72133359e+004, 1.47134302e+003, 6.79651168e-004, -8.84040909e+001, 4.09772961e+001, -1.47077229e+003, 1.89284666e-005, 6.79387535e-004
2.65918379e+004, 1.51929297e+003, 6.58200900e-004, -8.82286301e+001, 4.69633402e+001, -1.51856695e+003, 2.03458539e-005, 6.57886367e-004
2.59845254e+004, 1.54385095e+003, 6.47730922e-004, -8.82289429e+001, 4.77140351e+001, -1.54311345e+003, 2.00186786e-005, 6.47421500e-004
2.53911016e+004, 1.56378198e+003, 6.39475330e-004, -8.69987717e+001, 8.18755045e+001, -1.56163712e+003, 3.34812435e-005, 6.38598234e-004
2.48112090e+004, 1.60957495e+003, 6.21282034e-004, -8.84053192e+001, 4.47925990e+001, -1.60895157e+003, 1.72895565e-005, 6.21041414e-004
2.42446055e+004, 1.66203003e+003, 6.01673846e-004, -8.86253433e+001, 3.98720728e+001, -1.66155170e+003, 1.44341456e-005, 6.01500684e-004
2.36908789e+004, 1.69976196e+003, 5.88317671e-004, -8.82301102e+001, 5.24979854e+001, -1.69895106e+003, 1.81704810e-005, 5.88037002e-004
2.31498477e+004, 1.72170605e+003, 5.80819239e-004, -8.82303772e+001, 5.31677192e+001, -1.72088493e+003, 1.79361826e-005, 5.80542231e-004
2.26211543e+004, 1.77212305e+003, 5.64294901e-004, -8.85382690e+001, 4.52055309e+001, -1.77154637e+003, 1.43947401e-005, 5.64111272e-004
2.21045020e+004, 1.81817603e+003, 5.50001752e-004, -8.84945908e+001, 4.77658931e+001, -1.81754848e+003, 1.44492747e-005, 5.49811919e-004
2.15997090e+004, 1.87742896e+003, 5.32643324e-004, -8.80553970e+001, 6.37071889e+001, -1.87634775e+003, 1.80742972e-005, 5.32336577e-004
2.11064219e+004, 1.93240601e+003, 5.17489594e-004, -8.80117035e+001, 6.70455142e+001, -1.93124257e+003, 1.79544857e-005, 5.17178032e-004
2.06243398e+004, 1.96994897e+003, 5.07627361e-004, -8.53752289e+001, 1.58836714e+002, -1.96353504e+003, 4.09299240e-005, 5.05974584e-004
2.01533438e+004, 1.94483997e+003, 5.14181124e-004, -8.77045670e+001, 7.78950186e+001, -1.94327941e+003, 2.05940586e-005, 5.13768541e-004
1.96930762e+004, 1.99538098e+003, 5.01157428e-004, -8.83639832e+001, 5.69681283e+001, -1.99456760e+003, 1.43080449e-005, 5.00953139e-004
1.92433594e+004, 2.07366699e+003, 4.82237507e-004, -8.82763214e+001, 6.23745117e+001, -2.07272869e+003, 1.45053806e-005, 4.82019301e-004
1.88038340e+004, 2.12074390e+003, 4.71532655e-004, -8.85402069e+001, 5.40268827e+001, -2.12005561e+003, 1.20125016e-005, 4.71379618e-004
1.83743828e+004, 2.18985791e+003, 4.56650633e-004, -8.84964905e+001, 5.74578860e+001, -2.18910399e+003, 1.19816815e-005, 4.56493417e-004
1.79547676e+004, 2.23957300e+003, 4.46513688e-004, -8.84088135e+001, 6.21881812e+001, -2.23870941e+003, 1.23987359e-005, 4.46341512e-004
1.75447461e+004, 2.31998706e+003, 4.31036887e-004, -8.80135193e+001, 8.04192970e+001, -2.31859283e+003, 1.49413262e-005, 4.30777848e-004
1.71440234e+004, 2.34993896e+003, 4.25542967e-004, -8.77500534e+001, 9.22559821e+001, -2.34812733e+003, 1.67063421e-005, 4.25214905e-004
1.67524805e+004, 2.34993896e+003, 4.25542967e-004, -8.80139236e+001, 8.14409658e+001, -2.34852731e+003, 1.47478853e-005, 4.25287334e-004
1.63698789e+004, 2.44213501e+003, 4.09477771e-004, -8.82777863e+001, 7.33953741e+001, -2.44103186e+003, 1.23063525e-005, 4.09292803e-004
1.59960391e+004, 2.48958105e+003, 4.01674008e-004, -8.79264069e+001, 9.00808292e+001, -2.48795082e+003, 1.45338219e-005, 4.01410982e-004
