Exported from: CypherGraph V1.28.0
Acquired by  : CypherGraph V1.28.0 | C60-0504-0552 V1.23.10 : 5/10/2021
Graph title  : Title
Points       : 300
Pen legend   : 1:29:44 PM
Resonance    : F1:2.87206281e+005 F2:2.55874281e+005 Fr:2.74237563e+005 Zr:1.10395203e+002 Q:8.75263509e+000
Capacitance  : 3.99296369e-009 F at 1.75447461e+004 Hz
Frequency (Hz), Impedance (Ohms), Admittance (S), Phase angle (Degrees), Resistance (Ohms), Reactance (S), Conductance (S), Susceptance (S)
9.99999875e+005, 5.21285896e+001, 1.91833312e-002, -8.61070633e+001, 3.53912974e+000, -5.20083110e+001, 1.30240044e-003, 1.91390687e-002
9.77161875e+005, 5.33170586e+001, 1.87557233e-002, -8.59428711e+001, 3.77224041e+000, -5.31834461e+001, 1.32698801e-003, 1.87087215e-002
9.54845500e+005, 5.45326309e+001, 1.83376445e-002, -8.57784271e+001, 4.01434865e+000, -5.43846747e+001, 1.34990183e-003, 1.82878914e-002
9.33038625e+005, 5.61363106e+001, 1.78137820e-002, -8.57016068e+001, 4.20745929e+000, -5.59784124e+001, 1.33515655e-003, 1.77636761e-002
9.11729875e+005, 5.76013489e+001, 1.73607046e-002, -8.53608780e+001, 4.65876911e+000, -5.74126403e+001, 1.40412535e-003, 1.73038289e-002
8.90907750e+005, 5.87251701e+001, 1.70284734e-002, -8.56351318e+001, 4.46943497e+000, -5.85548440e+001, 1.29599718e-003, 1.69790842e-002
8.70561188e+005, 6.10390091e+001, 1.63829658e-002, -8.55575790e+001, 4.72791137e+000, -6.08556282e+001, 1.26897883e-003, 1.63337461e-002
8.50679250e+005, 6.30367012e+001, 1.58637743e-002, -8.47327271e+001, 5.78688388e+000, -6.27705160e+001, 1.45632335e-003, 1.57967863e-002
8.31251375e+005, 6.44738617e+001, 1.55101614e-002, -8.36439667e+001, 7.13766387e+000, -6.40775514e+001, 1.71707287e-003, 1.54148230e-002
8.12267250e+005, 6.50997772e+001, 1.53610357e-002, -8.25110397e+001, 8.48478978e+000, -6.45444756e+001, 2.00208302e-003, 1.52300059e-002
7.93716688e+005, 6.36486588e+001, 1.57112502e-002, -8.19052429e+001, 8.96240825e+000, -6.30144983e+001, 2.21231116e-003, 1.55547119e-002
7.75589750e+005, 6.28340302e+001, 1.59149429e-002, -8.48148499e+001, 5.67859186e+000, -6.25769042e+001, 1.43830445e-003, 1.58498166e-002
7.57876750e+005, 6.61564865e+001, 1.51156758e-002, -8.68013992e+001, 3.69134154e+000, -6.60534231e+001, 8.43411203e-004, 1.50921275e-002
7.40568375e+005, 6.96546631e+001, 1.43565406e-002, -8.74693832e+001, 3.07547876e+000, -6.95867338e+001, 6.33887723e-004, 1.43425397e-002
7.23655313e+005, 7.26326599e+001, 1.37679110e-002, -8.76098175e+001, 3.02910554e+000, -7.25694688e+001, 5.74183235e-004, 1.37559328e-002
7.07128375e+005, 7.59822769e+001, 1.31609639e-002, -8.75303421e+001, 3.27410030e+000, -7.59117031e+001, 5.67110088e-004, 1.31487397e-002
6.90978938e+005, 7.94863892e+001, 1.25807702e-002, -8.74506683e+001, 3.53551895e+000, -7.94077211e+001, 5.59587019e-004, 1.25683190e-002
6.75198375e+005, 8.26182480e+001, 1.21038635e-002, -8.72829132e+001, 3.91646338e+000, -8.25253671e+001, 5.73775643e-004, 1.20902562e-002
6.59778188e+005, 8.67071686e+001, 1.15330718e-002, -8.68952637e+001, 4.69617786e+000, -8.65798995e+001, 6.24646811e-004, 1.15161435e-002
6.44710188e+005, 9.09984589e+001, 1.09891971e-002, -8.60679626e+001, 6.24005028e+000, -9.07842568e+001, 7.53563778e-004, 1.09633295e-002
6.29986188e+005, 9.64292679e+001, 1.03702955e-002, -8.53283768e+001, 7.85367169e+000, -9.61089150e+001, 8.44607635e-004, 1.03358438e-002
6.15598563e+005, 1.01855598e+002, 9.81782067e-003, -8.32263336e+001, 1.20136214e+001, -1.01144628e+002, 1.15798819e-003, 9.74929054e-003
6.01539500e+005, 1.08631798e+002, 9.20540781e-003, -7.95860291e+001, 1.96361722e+001, -1.06842352e+002, 1.66396006e-003, 9.05377103e-003
5.87801563e+005, 1.08982201e+002, 9.17581031e-003, -7.27375565e+001, 3.23403569e+001, -1.04073154e+002, 2.72291235e-003, 8.76249069e-003
5.74377313e+005, 1.06210403e+002, 9.41527353e-003, -6.79543533e+001, 3.98655596e+001, -9.84448422e+001, 3.53397723e-003, 8.72687691e-003
5.61259688e+005, 9.15864563e+001, 1.09186450e-002, -6.36104507e+001, 4.07075965e+001, -8.20424924e+001, 4.85302972e-003, 9.78084406e-003
5.48441563e+005, 8.10371933e+001, 1.23400128e-002, -6.91980286e+001, 2.87794781e+001, -7.57546588e+001, 4.38242137e-003, 1.15356100e-002
5.35916250e+005, 7.89760818e+001, 1.26620614e-002, -7.50491333e+001, 2.03750893e+001, -7.63025376e+001, 3.26669323e-003, 1.22334180e-002
5.23677000e+005, 8.07766418e+001, 1.23798165e-002, -7.92741165e+001, 1.50333807e+001, -7.93653787e+001, 2.30401375e-003, 1.21635265e-002
5.11717250e+005, 8.50478668e+001, 1.17580844e-002, -8.31473923e+001, 1.01475404e+001, -8.44403166e+001, 1.40292334e-003, 1.16740891e-002
5.00030563e+005, 9.09984589e+001, 1.09891971e-002, -8.50869370e+001, 7.79347937e+000, -9.06641119e+001, 9.41159685e-004, 1.09488205e-002
4.88610875e+005, 9.61192169e+001, 1.04037468e-002, -8.64550629e+001, 5.94318178e+000, -9.59353035e+001, 6.43277804e-004, 1.03838404e-002
4.77451969e+005, 1.01528198e+002, 9.84948041e-003, -8.72078171e+001, 4.94579373e+000, -1.01407663e+002, 4.79802649e-004, 9.83778704e-003
4.66547844e+005, 1.07587402e+002, 9.29476852e-003, -8.73891525e+001, 4.90083389e+000, -1.07475723e+002, 4.23396379e-004, 9.28512021e-003
4.55892875e+005, 1.13641701e+002, 8.79958671e-003, -8.71748505e+001, 5.60119297e+000, -1.13503580e+002, 4.33715642e-004, 8.78889169e-003
4.45481188e+005, 1.19265999e+002, 8.38461934e-003, -8.59936295e+001, 8.33280399e+000, -1.18974547e+002, 5.85811464e-004, 8.36412974e-003
4.35307250e+005, 1.22378601e+002, 8.17136322e-003, -8.50759735e+001, 1.05043335e+001, -1.21926949e+002, 7.01386710e-004, 8.14120591e-003
4.25365688e+005, 1.24365097e+002, 8.04084123e-003, -8.38505630e+001, 1.33222359e+001, -1.23649486e+002, 8.61350864e-004, 7.99457331e-003
4.15651156e+005, 1.24365097e+002, 8.04084123e-003, -8.48662491e+001, 1.11283150e+001, -1.23866210e+002, 7.19502626e-004, 8.00858562e-003
4.06158438e+005, 1.29265198e+002, 7.73603427e-003, -8.61015472e+001, 8.78852734e+000, -1.28966093e+002, 5.25960196e-004, 7.71813398e-003
3.96882656e+005, 1.36100296e+002, 7.34752259e-003, -8.65457382e+001, 8.20027782e+000, -1.35853031e+002, 4.42700922e-004, 7.33417372e-003
3.87818688e+005, 1.42836197e+002, 7.00102650e-003, -8.65503464e+001, 8.59466037e+000, -1.42577386e+002, 4.21261881e-004, 6.98834104e-003
3.78961563e+005, 1.48464096e+002, 6.73563526e-003, -8.62033081e+001, 9.83074162e+000, -1.48138261e+002, 4.46008777e-004, 6.72085251e-003
3.70306844e+005, 1.56314407e+002, 6.39736296e-003, -8.59001007e+001, 1.11758066e+001, -1.55914384e+002, 4.57383886e-004, 6.38099153e-003
3.61849781e+005, 1.64050705e+002, 6.09567634e-003, -8.54210129e+001, 1.30967184e+001, -1.63527092e+002, 4.86638301e-004, 6.07622030e-003
3.53585906e+005, 1.71064499e+002, 5.84574828e-003, -8.48099899e+001, 1.54743131e+001, -1.70363166e+002, 5.28800188e-004, 5.82178180e-003
3.45510656e+005, 1.77804703e+002, 5.62414821e-003, -8.25289536e+001, 2.31190856e+001, -1.76295264e+002, 7.31280793e-004, 5.57640309e-003
3.37619844e+005, 1.90858902e+002, 5.23947267e-003, -8.33239822e+001, 2.21883048e+001, -1.89564764e+002, 6.09114981e-004, 5.20394588e-003
3.29909250e+005, 2.01599106e+002, 4.96033946e-003, -8.05154114e+001, 3.32199663e+001, -1.98843238e+002, 8.17376192e-004, 4.89253142e-003
3.22374750e+005, 2.15011002e+002, 4.65092480e-003, -7.58610535e+001, 5.25216450e+001, -2.08497500e+002, 1.13610103e-003, 4.51003059e-003
3.15012406e+005, 2.23482697e+002, 4.47461936e-003, -7.37554169e+001, 6.25166579e+001, -2.14560442e+002, 1.25172218e-003, 4.29597602e-003
3.07818188e+005, 2.56675110e+002, 3.89597574e-003, -6.98919067e+001, 8.82429372e+001, -2.41029658e+002, 1.33940662e-003, 3.65849926e-003
3.00788156e+005, 2.29315094e+002, 4.36081194e-003, -6.60282974e+001, 9.31673767e+001, -2.09535802e+002, 1.77173426e-003, 3.98467546e-003
2.93918781e+005, 2.35299698e+002, 4.24989921e-003, -3.93130493e+001, 1.82050420e+002, -1.49075794e+002, 3.28812974e-003, 2.69255382e-003
2.87206281e+005, 2.23482697e+002, 4.47461936e-003, -3.50098305e+001, 1.83044312e+002, -1.28215816e+002, 3.66495319e-003, 2.56716507e-003
2.80646969e+005, 1.88416107e+002, 5.30740187e-003, -3.80014610e+001, 1.48470961e+002, -1.16004325e+002, 4.18220643e-003, 3.26766951e-003
2.74237563e+005, 1.10395203e+002, 9.05836464e-003, -3.39617500e+001, 9.15629621e+001, -6.16711013e+001, 7.51310454e-003, 5.06035869e-003
2.67974563e+005, 1.32638702e+002, 7.53927762e-003, -4.94337006e+001, 8.62585973e+001, -1.00759514e+002, 4.90299966e-003, 5.72724204e-003
2.61854469e+005, 1.20423798e+002, 8.30400652e-003, -5.58528290e+001, 6.75963509e+001, -9.96625526e+001, 4.66120940e-003, 6.87238322e-003
2.55874281e+005, 1.10395203e+002, 9.05836464e-003, -6.68861465e+001, 4.33366864e+001, -1.01533405e+002, 3.55594716e-003, 8.33121898e-003
2.50030578e+005, 1.30520096e+002, 7.66165542e-003, -7.04487000e+001, 4.36786445e+001, -1.22994599e+002, 2.56397853e-003, 7.21990152e-003
2.44320391e+005, 1.18500298e+002, 8.43879738e-003, -7.67357864e+001, 2.71889279e+001, -1.15338990e+002, 1.93621331e-003, 8.21367026e-003
2.38740563e+005, 1.36100296e+002, 7.34752259e-003, -7.67386398e+001, 3.12205070e+001, -1.32471018e+002, 1.68547305e-003, 7.15159205e-003
2.33288281e+005, 1.40554703e+002, 7.11466767e-003, -7.72687607e+001, 3.09751729e+001, -1.37099100e+002, 1.56791667e-003, 6.93975024e-003
2.27960344e+005, 1.53323105e+002, 6.52217421e-003, -8.05673828e+001, 2.51277509e+001, -1.51250027e+002, 1.06890327e-003, 6.43398805e-003
2.22754188e+005, 1.54811493e+002, 6.45946875e-003, -8.03503036e+001, 2.59501066e+001, -1.52621068e+002, 1.08276136e-003, 6.36807383e-003
2.17666984e+005, 1.61430298e+002, 6.19462402e-003, -8.22425537e+001, 2.17898139e+001, -1.59952946e+002, 8.36148518e-004, 6.13793307e-003
2.12695891e+005, 1.68332108e+002, 5.94063732e-003, -8.48817978e+001, 1.50170290e+001, -1.67660929e+002, 5.29968551e-004, 5.91695066e-003
2.07838297e+005, 1.79530807e+002, 5.57007465e-003, -8.50600510e+001, 1.54596844e+001, -1.78863940e+002, 4.79648020e-004, 5.54938460e-003
2.03091688e+005, 1.84810394e+002, 5.41095107e-003, -8.42275238e+001, 1.85879271e+001, -1.83873247e+002, 5.44224605e-004, 5.38351289e-003
1.98453484e+005, 1.90858902e+002, 5.23947267e-003, -8.59437408e+001, 1.35005868e+001, -1.90380815e+002, 3.70619106e-004, 5.22634818e-003
1.93921156e+005, 1.98378998e+002, 5.04085619e-003, -8.47595291e+001, 1.81191443e+001, -1.97549800e+002, 4.60411645e-004, 5.01978608e-003
1.89492344e+005, 2.00950897e+002, 4.97634006e-003, -8.39707718e+001, 2.11070350e+001, -1.99839326e+002, 5.22693778e-004, 4.94881315e-003
1.85164750e+005, 2.01599106e+002, 4.96033946e-003, -8.53792267e+001, 1.62408873e+001, -2.00943855e+002, 3.99606504e-004, 4.94421705e-003
1.80935984e+005, 2.10896301e+002, 4.74166685e-003, -8.63921280e+001, 1.32712066e+001, -2.10478324e+002, 2.98381906e-004, 4.73226930e-003
1.76803766e+005, 2.18501099e+002, 4.57663603e-003, -8.69655228e+001, 1.15667628e+001, -2.18194730e+002, 2.42272756e-004, 4.57021895e-003
1.72765844e+005, 2.26380096e+002, 4.41734947e-003, -8.65281296e+001, 1.37092378e+001, -2.25964610e+002, 2.67508032e-004, 4.40924209e-003
1.68820266e+005, 2.32288101e+002, 4.30499881e-003, -8.66619720e+001, 1.35253526e+001, -2.31893999e+002, 2.50665559e-004, 4.29769491e-003
1.64964797e+005, 2.36058701e+002, 4.23623445e-003, -8.69276123e+001, 1.26521766e+001, -2.35719394e+002, 2.27051942e-004, 4.23014536e-003
1.61197250e+005, 2.46945099e+002, 4.04948308e-003, -8.68416367e+001, 1.36056691e+001, -2.46570006e+002, 2.23110023e-004, 4.04333218e-003
1.57515891e+005, 2.54207199e+002, 3.93379890e-003, -8.72829666e+001, 1.20502874e+001, -2.53921426e+002, 1.86475471e-004, 3.92937663e-003
1.53918438e+005, 2.62526886e+002, 3.80913367e-003, -8.75484772e+001, 1.12293489e+001, -2.62286613e+002, 1.62932230e-004, 3.80564743e-003
1.50403266e+005, 2.70247314e+002, 3.70031429e-003, -8.68471527e+001, 1.48635481e+001, -2.69838259e+002, 2.03516544e-004, 3.69471337e-003
1.46968359e+005, 2.74634003e+002, 3.64120972e-003, -8.72883530e+001, 1.29927982e+001, -2.74326489e+002, 1.72263823e-004, 3.63713258e-003
1.43611844e+005, 2.79091888e+002, 3.58304932e-003, -8.63672104e+001, 1.76837272e+001, -2.78531090e+002, 2.27027976e-004, 3.57584965e-003
1.40332047e+005, 2.88226105e+002, 3.46949837e-003, -8.76433029e+001, 1.18520091e+001, -2.87982321e+002, 1.42667599e-004, 3.46656384e-003
1.37127156e+005, 2.97659210e+002, 3.35954664e-003, -8.70296936e+001, 1.54242265e+001, -2.97259312e+002, 1.74086360e-004, 3.35503317e-003
1.33995469e+005, 3.03466614e+002, 3.29525541e-003, -8.76904831e+001, 1.22290246e+001, -3.03220113e+002, 1.32791410e-004, 3.29257872e-003
1.30935250e+005, 3.15423615e+002, 3.17033968e-003, -8.75162506e+001, 1.36692069e+001, -3.15127291e+002, 1.37389932e-004, 3.16736131e-003
1.27944945e+005, 3.21577606e+002, 3.10966927e-003, -8.78693390e+001, 1.19557665e+001, -3.21355281e+002, 1.15612776e-004, 3.10751937e-003
1.25022945e+005, 3.31034485e+002, 3.02083331e-003, -8.72995377e+001, 1.55965279e+001, -3.30666869e+002, 1.42325085e-004, 3.01747866e-003
1.22167648e+005, 3.40769409e+002, 2.93453571e-003, -8.76965027e+001, 1.36964709e+001, -3.40494048e+002, 1.17947157e-004, 2.93216444e-003
1.19377555e+005, 3.48538513e+002, 2.86912339e-003, -8.68629608e+001, 1.90735301e+001, -3.48016229e+002, 1.57010802e-004, 2.86482401e-003
1.16651297e+005, 3.61106598e+002, 2.76926538e-003, -8.73038101e+001, 1.69864635e+001, -3.60706855e+002, 1.30266314e-004, 2.76619982e-003
1.13987148e+005, 3.72924988e+002, 2.68150441e-003, -8.67778168e+001, 2.09613929e+001, -3.72335422e+002, 1.50722181e-004, 2.67726516e-003
1.11383852e+005, 3.78978394e+002, 2.63867286e-003, -8.72186127e+001, 1.83900413e+001, -3.78531939e+002, 1.28042399e-004, 2.63556438e-003
1.08840047e+005, 3.90123291e+002, 2.56329223e-003, -8.70001831e+001, 2.04162304e+001, -3.89588706e+002, 1.34144169e-004, 2.55977975e-003
1.06354359e+005, 4.02891296e+002, 2.48205908e-003, -8.68696136e+001, 2.20012375e+001, -4.02290122e+002, 1.35541203e-004, 2.47835547e-003
1.03925469e+005, 4.08114685e+002, 2.45029164e-003, -8.69147873e+001, 2.19651821e+001, -4.07523161e+002, 1.31877396e-004, 2.44674017e-003
1.01552070e+005, 4.14739410e+002, 2.41115258e-003, -8.75312271e+001, 1.78648519e+001, -4.14354469e+002, 1.03860117e-004, 2.40891466e-003
9.92328516e+004, 4.25563202e+002, 2.34982723e-003, -8.65656204e+001, 2.54935098e+001, -4.24798917e+002, 1.40767207e-004, 2.34560709e-003
9.69665625e+004, 4.35265594e+002, 2.29744784e-003, -8.68743896e+001, 2.37329168e+001, -4.34618093e+002, 1.25268662e-004, 2.29403015e-003
9.47520156e+004, 4.48065704e+002, 2.23181554e-003, -8.63481827e+001, 2.85386901e+001, -4.47155922e+002, 1.42151232e-004, 2.22728391e-003
9.25880703e+004, 4.64222687e+002, 2.15413858e-003, -8.64811172e+001, 2.84928222e+001, -4.63347453e+002, 1.32215614e-004, 2.15007722e-003
9.04735313e+004, 4.73279785e+002, 2.11291509e-003, -8.66140289e+001, 2.79528278e+001, -4.72453590e+002, 1.24792889e-004, 2.10922662e-003
8.84072813e+004, 4.79415802e+002, 2.08587200e-003, -8.67029724e+001, 2.75722740e+001, -4.78622274e+002, 1.19963160e-004, 2.08241947e-003
8.63882266e+004, 4.98305389e+002, 2.00680149e-003, -8.63084869e+001, 3.20831390e+001, -4.97271489e+002, 1.29206893e-004, 2.00263771e-003
8.44153203e+004, 5.12959412e+002, 1.94947198e-003, -8.64852829e+001, 3.14469358e+001, -5.11994578e+002, 1.19512224e-004, 1.94580519e-003
8.24874609e+004, 5.24654175e+002, 1.90601743e-003, -8.63544312e+001, 3.33597457e+001, -5.23592523e+002, 1.21192701e-004, 1.90216055e-003
8.06036016e+004, 5.24654175e+002, 1.90601743e-003, -8.73221817e+001, 2.45117031e+001, -5.24081272e+002, 8.90486257e-005, 1.90393613e-003
7.87627734e+004, 5.52396423e+002, 1.81029413e-003, -8.64881592e+001, 3.38369402e+001, -5.51359112e+002, 1.10889230e-004, 1.80689468e-003
7.69639609e+004, 5.64990417e+002, 1.76994152e-003, -8.68406372e+001, 3.11385111e+001, -5.64131691e+002, 9.75473957e-005, 1.76725140e-003
7.52062813e+004, 5.74161377e+002, 1.74167062e-003, -8.68854828e+001, 3.11952289e+001, -5.73313304e+002, 9.46281234e-005, 1.73909806e-003
7.34887109e+004, 5.98709106e+002, 1.67026021e-003, -8.62711334e+001, 3.89370867e+001, -5.97441627e+002, 1.08625484e-004, 1.66672424e-003
7.18103672e+004, 6.00640320e+002, 1.66488990e-003, -8.64917068e+001, 3.67549901e+001, -5.99514691e+002, 1.01879627e-004, 1.66176981e-003
7.01703438e+004, 6.18303772e+002, 1.61732800e-003, -8.60530930e+001, 4.25591188e+001, -6.16837317e+002, 1.11324008e-004, 1.61349212e-003
6.85678125e+004, 6.30367004e+002, 1.58637745e-003, -8.63615265e+001, 4.00035123e+001, -6.29096399e+002, 1.00672575e-004, 1.58317985e-003
6.70018203e+004, 6.48904724e+002, 1.54105828e-003, -8.73730621e+001, 2.97410254e+001, -6.48222811e+002, 7.06307904e-005, 1.53943883e-003
6.54716484e+004, 6.59437927e+002, 1.51644296e-003, -8.43855667e+001, 6.45151883e+001, -6.56274463e+002, 1.48359078e-004, 1.50916826e-003
6.39764063e+004, 6.70142090e+002, 1.49222085e-003, -8.62759781e+001, 4.35261912e+001, -6.68727068e+002, 9.69207741e-005, 1.48906999e-003
6.25153164e+004, 6.94306885e+002, 1.44028530e-003, -8.58812103e+001, 4.98682746e+001, -6.92513686e+002, 1.03447833e-004, 1.43656545e-003
6.10876094e+004, 7.12426880e+002, 1.40365282e-003, -8.65411224e+001, 4.29822387e+001, -7.11129093e+002, 8.46853795e-005, 1.40109587e-003
5.96924414e+004, 7.17030273e+002, 1.39464125e-003, -8.55750427e+001, 5.53212688e+001, -7.14892978e+002, 1.07601208e-004, 1.39048416e-003
5.83292227e+004, 7.45282227e+002, 1.34177358e-003, -8.62788467e+001, 4.83693593e+001, -7.43710967e+002, 8.70820825e-005, 1.33894475e-003
5.69970625e+004, 7.67199219e+002, 1.30344241e-003, -8.68508224e+001, 4.21467390e+001, -7.66040661e+002, 7.16057131e-005, 1.30147407e-003
5.56953555e+004, 7.74647217e+002, 1.29091021e-003, -8.53134003e+001, 6.32928716e+001, -7.72057202e+002, 1.05474353e-004, 1.28659408e-003
5.44233906e+004, 7.79652710e+002, 1.28262236e-003, -8.62808533e+001, 5.05727824e+001, -7.78010759e+002, 8.31983019e-005, 1.27992116e-003
5.31804570e+004, 8.26182495e+002, 1.21038633e-003, -8.58420334e+001, 5.99036231e+001, -8.24007932e+002, 8.77609089e-005, 1.20720052e-003
5.19659531e+004, 8.31520874e+002, 1.20261563e-003, -8.72488937e+001, 3.99108518e+001, -8.30562513e+002, 5.77224405e-005, 1.20122957e-003
5.07791641e+004, 8.69868530e+002, 1.14959901e-003, -8.40414963e+001, 9.02994487e+001, -8.65168925e+002, 1.19337754e-004, 1.14338811e-003
