Exported from: CypherGraph V1.28.0
Acquired by  : CypherGraph V1.28.0 | C60-0504-0552 V1.23.10 : 5/10/2021
Graph title  : Title
Points       : 300
Pen legend   : 12:54:51 PM
Resonance    : N/A
Capacitance  : 3.21090758e-010 F at 1.09678503e+003 Hz
Frequency (Hz), Impedance (Ohms), Admittance (S), Phase angle (Degrees), Resistance (Ohms), Reactance (S), Conductance (S), Susceptance (S)
3.15012406e+005, 2.59380195e+004, 3.85534446e-005, -8.53130417e+001, 2.11943841e+003, -2.58512831e+004, 3.15026563e-006, 3.84245224e-005
3.07818188e+005, 2.65297891e+004, 3.76934772e-005, -8.53606567e+001, 2.14581856e+003, -2.64428662e+004, 3.04877520e-006, 3.75699773e-005
3.00788156e+005, 2.70477598e+004, 3.69716386e-005, -8.53642273e+001, 2.18603373e+003, -2.69592760e+004, 2.98809401e-006, 3.68506901e-005
2.93918781e+005, 2.76648496e+004, 3.61469523e-005, -8.53677368e+001, 2.23421869e+003, -2.75744841e+004, 2.91923497e-006, 3.60288805e-005
2.87206281e+005, 2.82960195e+004, 3.53406598e-005, -8.54590530e+001, 2.24023921e+003, -2.82071985e+004, 2.79797417e-006, 3.52297257e-005
2.80646969e+005, 2.88484805e+004, 3.46638708e-005, -8.54623871e+001, 2.28230496e+003, -2.87580582e+004, 2.74238099e-006, 3.45552208e-005
2.74237563e+005, 2.95066504e+004, 3.38906649e-005, -8.55096130e+001, 2.31012974e+003, -2.94160792e+004, 2.65336226e-006, 3.37866369e-005
2.67974563e+005, 3.01798398e+004, 3.31347020e-005, -8.55128021e+001, 2.36116031e+003, -3.00873338e+004, 2.59233792e-006, 3.30331388e-005
2.61854469e+005, 3.07690801e+004, 3.25001592e-005, -8.55159073e+001, 2.40559788e+003, -3.06748983e+004, 2.54093765e-006, 3.24006787e-005
2.55874281e+005, 3.14710703e+004, 3.17752142e-005, -8.55189667e+001, 2.45880580e+003, -3.13748712e+004, 2.48256828e-006, 3.16780854e-005
2.50030578e+005, 3.20855195e+004, 3.11667074e-005, -8.55219421e+001, 2.50515099e+003, -3.19875723e+004, 2.43341261e-006, 3.10715651e-005
2.44320391e+005, 3.28175391e+004, 3.04715109e-005, -8.55248566e+001, 2.56064089e+003, -3.27174875e+004, 2.37758830e-006, 3.03786117e-005
2.38740563e+005, 3.35662695e+004, 2.97918123e-005, -8.55716476e+001, 2.59173231e+003, -3.34660630e+004, 2.30029739e-006, 2.97028738e-005
2.33288281e+005, 3.42216289e+004, 2.92212858e-005, -8.55304794e+001, 2.66684904e+003, -3.41175585e+004, 2.27717852e-006, 2.91324219e-005
2.27960344e+005, 3.48897695e+004, 2.86616969e-005, -8.55771408e+001, 2.69058788e+003, -3.47858700e+004, 2.21029876e-006, 2.85763442e-005
2.22754188e+005, 3.58009609e+004, 2.79322111e-005, -8.55798035e+001, 2.75919726e+003, -3.56944762e+004, 2.15274893e-006, 2.78491309e-005
2.17666984e+005, 3.63825117e+004, 2.74857329e-005, -8.56702805e+001, 2.74673267e+003, -3.62786799e+004, 2.07506181e-006, 2.74072916e-005
2.12695891e+005, 3.72125703e+004, 2.68726399e-005, -8.55849228e+001, 2.86467564e+003, -3.71021431e+004, 2.06869335e-006, 2.67928961e-005
2.07838297e+005, 3.81844297e+004, 2.61886850e-005, -8.56752930e+001, 2.87943916e+003, -3.80757075e+004, 1.97485534e-006, 2.61141182e-005
2.03091688e+005, 3.88046914e+004, 2.57700800e-005, -8.56777115e+001, 2.92457898e+003, -3.86943266e+004, 1.94220419e-006, 2.56967870e-005
1.98453484e+005, 3.96900195e+004, 2.51952509e-005, -8.56800690e+001, 2.98967474e+003, -3.95772598e+004, 1.89784752e-006, 2.51236710e-005
1.93921156e+005, 4.07265781e+004, 2.45539902e-005, -8.56823807e+001, 3.06611562e+003, -4.06109973e+004, 1.84855631e-006, 2.44843067e-005
1.89492344e+005, 4.16557500e+004, 2.40062896e-005, -8.56406937e+001, 3.16628953e+003, -4.15352395e+004, 1.82473881e-006, 2.39368392e-005
1.85164750e+005, 4.24690391e+004, 2.35465653e-005, -8.56868362e+001, 3.19400423e+003, -4.23487617e+004, 1.77088605e-006, 2.34798786e-005
1.80935984e+005, 4.34379688e+004, 2.30213343e-005, -8.56890030e+001, 3.26523729e+003, -4.33150708e+004, 1.73051644e-006, 2.29562006e-005
1.76803766e+005, 4.45724219e+004, 2.24353974e-005, -8.56911087e+001, 3.34888079e+003, -4.44464373e+004, 1.68564929e-006, 2.23719835e-005
1.72765844e+005, 4.54426484e+004, 2.20057597e-005, -8.56931686e+001, 3.41263476e+003, -4.53143269e+004, 1.65258019e-006, 2.19436195e-005
1.68820266e+005, 4.64794219e+004, 2.15148976e-005, -8.56951828e+001, 3.48886467e+003, -4.63482953e+004, 1.61496342e-006, 2.14542003e-005
1.64964797e+005, 4.75398516e+004, 2.10349836e-005, -8.57410889e+001, 3.53048006e+003, -4.74085773e+004, 1.56213341e-006, 2.09768986e-005
1.61197250e+005, 4.87814219e+004, 2.04996075e-005, -8.56990738e+001, 3.65835526e+003, -4.86440496e+004, 1.53736492e-006, 2.04418790e-005
1.57515891e+005, 4.98943594e+004, 2.00423457e-005, -8.57009430e+001, 3.74019667e+003, -4.97539750e+004, 1.50242063e-006, 1.99859539e-005
1.53918438e+005, 5.08685000e+004, 1.96585313e-005, -8.57027664e+001, 3.81160619e+003, -5.07254961e+004, 1.47302514e-006, 1.96032663e-005
1.50403266e+005, 5.20290703e+004, 1.92200244e-005, -8.56606216e+001, 3.93673051e+003, -5.18799220e+004, 1.45426501e-006, 1.91649276e-005
1.46968359e+005, 5.33878789e+004, 1.87308434e-005, -8.57502670e+001, 3.95624697e+003, -5.32410906e+004, 1.38802747e-006, 1.86793435e-005
1.43611844e+005, 5.47821797e+004, 1.82541112e-005, -8.57519836e+001, 4.05793322e+003, -5.46316794e+004, 1.35215438e-006, 1.82039626e-005
1.40332047e+005, 5.58517500e+004, 1.79045419e-005, -8.56657562e+001, 4.22097912e+003, -5.56920220e+004, 1.35313034e-006, 1.78533375e-005
1.37127156e+005, 5.71260117e+004, 1.75051604e-005, -8.56234436e+001, 4.35934648e+003, -5.69594357e+004, 1.33583734e-006, 1.74541164e-005
1.33995469e+005, 5.84293281e+004, 1.71146928e-005, -8.57568817e+001, 4.32311069e+003, -5.82691780e+004, 1.26629406e-006, 1.70677828e-005
1.30935250e+005, 5.99553008e+004, 1.66790924e-005, -8.56266022e+001, 4.57195698e+003, -5.97807268e+004, 1.27188242e-006, 1.66305273e-005
1.27944945e+005, 6.15211211e+004, 1.62545803e-005, -8.57160187e+001, 4.59562358e+003, -6.13492346e+004, 1.21421604e-006, 1.62091659e-005
1.25022945e+005, 6.29247109e+004, 1.58920078e-005, -8.56735611e+001, 4.74696883e+003, -6.27454025e+004, 1.19887505e-006, 1.58467224e-005
1.22167648e+005, 6.41532617e+004, 1.55876720e-005, -8.56750183e+001, 4.83802233e+003, -6.39705755e+004, 1.17552098e-006, 1.55432837e-005
1.19377555e+005, 6.56169063e+004, 1.52399748e-005, -8.57203827e+001, 4.89659460e+003, -6.54339495e+004, 1.13726755e-006, 1.51974819e-005
1.16651297e+005, 6.73305938e+004, 1.48520894e-005, -8.55899429e+001, 5.17732127e+003, -6.71312461e+004, 1.14203714e-006, 1.48081164e-005
1.13987148e+005, 6.90890313e+004, 1.44740776e-005, -8.55473633e+001, 5.36372501e+003, -6.88805103e+004, 1.12369461e-006, 1.44303927e-005
1.11383852e+005, 7.08933906e+004, 1.41056873e-005, -8.55926285e+001, 5.44796606e+003, -7.06837499e+004, 1.08398406e-006, 1.40639750e-005
1.08840047e+005, 7.25108125e+004, 1.37910467e-005, -8.55060272e+001, 5.68152850e+003, -7.22878839e+004, 1.08058677e-006, 1.37486472e-005
1.06354359e+005, 7.46447031e+004, 1.33967979e-005, -8.55073013e+001, 5.84707304e+003, -7.44153441e+004, 1.04939872e-006, 1.33556339e-005
1.03925469e+005, 7.61020781e+004, 1.31402456e-005, -8.55085373e+001, 5.95959562e+003, -7.58683697e+004, 1.02901987e-006, 1.30998921e-005
1.01552070e+005, 7.75878984e+004, 1.28886079e-005, -8.55097504e+001, 6.07431337e+003, -7.73497557e+004, 1.00904194e-006, 1.28490485e-005
9.92328516e+004, 7.96142188e+004, 1.25605704e-005, -8.54230423e+001, 6.35305935e+003, -7.93603331e+004, 1.00230902e-006, 1.25205154e-005
9.69665625e+004, 8.16934531e+004, 1.22408830e-005, -8.53802490e+001, 6.57979730e+003, -8.14280452e+004, 9.85911669e-007, 1.22011145e-005
9.47520156e+004, 8.32884531e+004, 1.20064662e-005, -8.54692688e+001, 6.57927071e+003, -8.30281857e+004, 9.48436292e-007, 1.19689473e-005
9.25880703e+004, 8.51886563e+004, 1.17386521e-005, -8.54703827e+001, 6.72772398e+003, -8.49225817e+004, 9.27053140e-007, 1.17019881e-005
9.04735313e+004, 8.71322266e+004, 1.14768099e-005, -8.53396072e+001, 7.07945306e+003, -8.68441492e+004, 9.32485489e-007, 1.14388652e-005
8.84072813e+004, 8.94078203e+004, 1.11847039e-005, -8.52967224e+001, 7.33104079e+003, -8.91067572e+004, 9.17095625e-007, 1.11470417e-005
8.63882266e+004, 9.17428438e+004, 1.09000327e-005, -8.53416977e+001, 7.45072736e+003, -9.14397946e+004, 8.85226235e-007, 1.08640273e-005
8.44153203e+004, 9.35340234e+004, 1.06912967e-005, -8.52987595e+001, 7.66605673e+003, -9.32193387e+004, 8.76259614e-007, 1.06553271e-005
8.24874609e+004, 9.53601875e+004, 1.04865566e-005, -8.52118530e+001, 7.95987627e+003, -9.50273946e+004, 8.75330627e-007, 1.04499600e-005
8.06036016e+004, 9.78506563e+004, 1.02196555e-005, -8.52567520e+001, 8.09134580e+003, -9.75155426e+004, 8.45071152e-007, 1.01846558e-005
7.87627734e+004, 1.00406203e+005, 9.95954402e-006, -8.50819092e+001, 8.60797534e+003, -1.00036535e+005, 8.53846741e-007, 9.92287573e-006
7.69639609e+004, 1.02366500e+005, 9.76882085e-006, -8.52146683e+001, 8.53969277e+003, -1.02009676e+005, 8.14941693e-007, 9.73476918e-006
7.52062813e+004, 1.04702000e+005, 9.55091593e-006, -8.51716232e+001, 8.81291017e+003, -1.04330443e+005, 8.03913623e-007, 9.51702254e-006
7.34887109e+004, 1.07090797e+005, 9.33787057e-006, -8.50846024e+001, 9.17604039e+003, -1.06696950e+005, 8.00112428e-007, 9.30352873e-006
7.18103672e+004, 1.09887602e+005, 9.10020772e-006, -8.49536209e+001, 9.66594438e+003, -1.09461658e+005, 8.00473396e-007, 9.06493369e-006
7.01703438e+004, 1.11672602e+005, 8.95474795e-006, -8.49984131e+001, 9.73598974e+003, -1.11247384e+005, 7.80704783e-007, 8.92065081e-006
6.85678125e+004, 1.14220398e+005, 8.75500360e-006, -8.50431671e+001, 9.86923372e+003, -1.13793223e+005, 7.56477634e-007, 8.72226058e-006
6.70018203e+004, 1.17203398e+005, 8.53217580e-006, -8.49560699e+001, 1.03044669e+004, -1.16749538e+005, 7.50144831e-007, 8.49913564e-006
6.54716484e+004, 1.19491703e+005, 8.36878188e-006, -8.49129105e+001, 1.05953122e+004, -1.19021034e+005, 7.42058689e-007, 8.33581784e-006
6.39764063e+004, 1.22217898e+005, 8.18210764e-006, -8.49136734e+001, 1.08354225e+004, -1.21736635e+005, 7.25397789e-007, 8.14988855e-006
6.25153164e+004, 1.25006297e+005, 7.99959702e-006, -8.48265228e+001, 1.12720134e+004, -1.24497052e+005, 7.21336183e-007, 7.96700864e-006
6.10876094e+004, 1.27446898e+005, 7.84640515e-006, -8.48712006e+001, 1.13931079e+004, -1.26936634e+005, 7.01428923e-007, 7.81499016e-006
5.96924414e+004, 1.29935203e+005, 7.69614374e-006, -8.48719101e+001, 1.16139471e+004, -1.29415120e+005, 6.87901388e-007, 7.66533888e-006
5.83292227e+004, 1.33328594e+005, 7.50026661e-006, -8.47407684e+001, 1.22211739e+004, -1.32767303e+005, 6.87489909e-007, 7.46869178e-006
5.69970625e+004, 1.35931703e+005, 7.35663555e-006, -8.47414474e+001, 1.24581762e+004, -1.35359602e+005, 6.74237573e-007, 7.32567337e-006
5.56953555e+004, 1.39033000e+005, 7.19253702e-006, -8.46102829e+001, 1.30593193e+004, -1.38418313e+005, 6.75592398e-007, 7.16073765e-006
5.44233906e+004, 1.42205094e+005, 7.03209691e-006, -8.46988068e+001, 1.31385169e+004, -1.41596850e+005, 6.49704746e-007, 7.00201904e-006
5.31804570e+004, 1.44981500e+005, 6.89743174e-006, -8.45676117e+001, 1.37255540e+004, -1.44330331e+005, 6.52987258e-007, 6.86645267e-006
5.19659531e+004, 1.47812094e+005, 6.76534629e-006, -8.44803391e+001, 1.42176485e+004, -1.47126726e+005, 6.50740497e-007, 6.73397707e-006
5.07791641e+004, 1.51672406e+005, 6.59315709e-006, -8.43930588e+001, 1.48189201e+004, -1.50946740e+005, 6.44174313e-007, 6.56161259e-006
4.96194375e+004, 1.55132797e+005, 6.44609019e-006, -8.43936462e+001, 1.51554293e+004, -1.54390730e+005, 6.29739590e-007, 6.41525578e-006
4.84862344e+004, 1.57652797e+005, 6.34305271e-006, -8.43063431e+001, 1.56406692e+004, -1.56875026e+005, 6.29291652e-007, 6.31175963e-006
4.73788984e+004, 1.61770094e+005, 6.18161229e-006, -8.42190094e+001, 1.62944890e+004, -1.60947361e+005, 6.22650399e-007, 6.15017374e-006
4.62968359e+004, 1.64397906e+005, 6.08280253e-006, -8.42195587e+001, 1.65576105e+004, -1.63561967e+005, 6.12639645e-007, 6.05187238e-006
4.52395078e+004, 1.68148594e+005, 5.94712080e-006, -8.42201004e+001, 1.69337856e+004, -1.67293743e+005, 5.98918293e-007, 5.91688624e-006
4.42063203e+004, 1.72540000e+005, 5.79575751e-006, -8.40887909e+001, 1.77694002e+004, -1.71622551e+005, 5.96888457e-007, 5.76493966e-006
4.31967383e+004, 1.75908703e+005, 5.68476705e-006, -8.39574738e+001, 1.85173096e+004, -1.74931361e+005, 5.98416051e-007, 5.65318270e-006
4.22102227e+004, 1.79343203e+005, 5.57590130e-006, -8.40019073e+001, 1.87405319e+004, -1.78361366e+005, 5.82655792e-007, 5.54537533e-006
4.12462344e+004, 1.84027000e+005, 5.43398523e-006, -8.39145203e+001, 1.95090844e+004, -1.82989979e+005, 5.76068058e-007, 5.40336387e-006
4.03042422e+004, 1.86414500e+005, 5.36438957e-006, -8.38271103e+001, 2.00449550e+004, -1.85333660e+005, 5.76827164e-007, 5.33328660e-006
3.93837695e+004, 1.90667594e+005, 5.24472974e-006, -8.40033569e+001, 1.99190806e+004, -1.89624264e+005, 5.47917936e-007, 5.21603068e-006
3.84843359e+004, 1.95647094e+005, 5.11124383e-006, -8.37840881e+001, 2.11837755e+004, -1.94496871e+005, 5.53422182e-007, 5.08119448e-006
3.76054063e+004, 1.98825203e+005, 5.02954346e-006, -8.37405930e+001, 2.16779281e+004, -1.97639897e+005, 5.48371533e-007, 4.99955959e-006
3.67465625e+004, 2.04017797e+005, 4.90153318e-006, -8.36970825e+001, 2.23980781e+004, -2.02784584e+005, 5.38114443e-007, 4.87190521e-006
3.59073867e+004, 2.06664703e+005, 4.83875565e-006, -8.35656662e+001, 2.31597592e+004, -2.05362911e+005, 5.42252324e-007, 4.80827606e-006
3.50872891e+004, 2.11379703e+005, 4.73082318e-006, -8.36979294e+001, 2.32031990e+004, -2.10102333e+005, 5.19303558e-007, 4.70223477e-006
3.42859609e+004, 2.14813406e+005, 4.65520294e-006, -8.35665131e+001, 2.40697838e+004, -2.13460640e+005, 5.21614223e-007, 4.62588727e-006
3.35029375e+004, 2.19007406e+005, 4.56605563e-006, -8.36108475e+001, 2.43713163e+004, -2.17647152e+005, 5.08114259e-007, 4.53769588e-006
3.27377910e+004, 2.23283297e+005, 4.47861535e-006, -8.32596664e+001, 2.62067279e+004, -2.21740024e+005, 5.25654429e-007, 4.44766038e-006
3.19901699e+004, 2.26910297e+005, 4.40702786e-006, -8.31721573e+001, 2.69765671e+004, -2.25301016e+005, 5.23936042e-007, 4.37577257e-006
3.12595371e+004, 2.32087203e+005, 4.30872528e-006, -8.32604294e+001, 2.72369721e+004, -2.30483442e+005, 5.05657480e-007, 4.27895128e-006
3.05456523e+004, 2.35857203e+005, 4.23985355e-006, -8.33047409e+001, 2.74982511e+004, -2.34248728e+005, 4.94318409e-007, 4.21093902e-006
2.98480391e+004, 2.41238297e+005, 4.14527881e-006, -8.34369278e+001, 2.75727862e+004, -2.39657375e+005, 4.73792461e-007, 4.11811329e-006
2.91664004e+004, 2.44368094e+005, 4.09218726e-006, -8.33933334e+001, 2.81152168e+004, -2.42745339e+005, 4.70817325e-007, 4.06501262e-006
2.85002598e+004, 2.49139203e+005, 4.01382034e-006, -8.36134033e+001, 2.77133618e+004, -2.47593037e+005, 4.46483145e-007, 3.98891044e-006
2.78493770e+004, 2.54003406e+005, 3.93695508e-006, -8.33500595e+001, 2.94143453e+004, -2.52294524e+005, 4.55911037e-007, 3.91046806e-006
2.72133359e+004, 2.57298797e+005, 3.88653197e-006, -8.33943329e+001, 2.95984711e+004, -2.55590691e+005, 4.47088776e-007, 3.86073081e-006
2.65918379e+004, 2.62322313e+005, 3.81210424e-006, -8.32628098e+001, 3.07744396e+004, -2.60510901e+005, 4.47218427e-007, 3.78578056e-006
2.59845254e+004, 2.67443906e+005, 3.73910183e-006, -8.32191772e+001, 3.15775326e+004, -2.65573158e+005, 4.41481774e-007, 3.71294713e-006
2.53911016e+004, 2.70913688e+005, 3.69121254e-006, -8.32194672e+001, 3.19858540e+004, -2.69018831e+005, 4.35808861e-007, 3.66539502e-006
2.48112090e+004, 2.75314406e+005, 3.63221095e-006, -8.32197723e+001, 3.25039757e+004, -2.73388942e+005, 4.28823533e-007, 3.60680839e-006
2.42446055e+004, 2.78886406e+005, 3.58568929e-006, -8.34397888e+001, 3.18620131e+004, -2.77060354e+005, 4.09655245e-007, 3.56221143e-006
2.36908789e+004, 2.85249188e+005, 3.50570674e-006, -8.34400711e+001, 3.25875474e+004, -2.83381634e+005, 4.00500298e-007, 3.48275455e-006
2.31498477e+004, 2.88950000e+005, 3.46080637e-006, -8.34842911e+001, 3.27887803e+004, -2.87083609e+005, 3.92717147e-007, 3.43845226e-006
2.26211543e+004, 2.92698813e+005, 3.41648123e-006, -8.32208862e+001, 3.45507507e+004, -2.90652439e+005, 4.03288248e-007, 3.39259526e-006
2.21045020e+004, 2.96496313e+005, 3.37272323e-006, -8.33090363e+001, 3.45460011e+004, -2.94476887e+005, 3.92969812e-007, 3.34975174e-006
2.15997090e+004, 3.00343094e+005, 3.32952554e-006, -8.32214127e+001, 3.54503566e+004, -2.98243602e+005, 3.92993447e-007, 3.30625112e-006
2.11064219e+004, 3.05221813e+005, 3.27630582e-006, -8.33095474e+001, 3.55599404e+004, -3.03143275e+005, 3.81706794e-007, 3.25399443e-006
2.06243398e+004, 3.08187000e+005, 3.24478320e-006, -8.36613617e+001, 3.40252561e+004, -3.06302969e+005, 3.58238924e-007, 3.22494696e-006
2.01533438e+004, 3.12185406e+005, 3.20322469e-006, -8.33979263e+001, 3.58929248e+004, -3.10115182e+005, 3.68284682e-007, 3.18198284e-006
1.96930762e+004, 3.16235688e+005, 3.16219845e-006, -8.35299988e+001, 3.56343817e+004, -3.14221579e+005, 3.56325965e-007, 3.14205837e-006
1.92433594e+004, 3.20338594e+005, 3.12169692e-006, -8.33983917e+001, 3.68277374e+004, -3.18214601e+005, 3.58885992e-007, 3.10099863e-006
1.88038340e+004, 3.24494688e+005, 3.08171455e-006, -8.34865036e+001, 3.68097860e+004, -3.22400127e+005, 3.49581233e-007, 3.06182258e-006
1.83743828e+004, 3.28704688e+005, 3.04224442e-006, -8.35746231e+001, 3.67850363e+004, -3.26639913e+005, 3.40454747e-007, 3.02313441e-006
1.79547676e+004, 3.32969313e+005, 3.00327977e-006, -8.38385010e+001, 3.57380268e+004, -3.31045853e+005, 3.22345901e-007, 2.98593076e-006
1.75447461e+004, 3.32969313e+005, 3.00327977e-006, -8.36629333e+001, 3.67522591e+004, -3.30934789e+005, 3.31493961e-007, 2.98492900e-006
1.71440234e+004, 3.40566000e+005, 2.93628841e-006, -8.37949677e+001, 3.68106457e+004, -3.38570785e+005, 3.17373645e-007, 2.91908609e-006
1.67524805e+004, 3.41665313e+005, 2.92684087e-006, -8.39270020e+001, 3.61466372e+004, -3.39747857e+005, 3.09646461e-007, 2.91041518e-006
1.63698789e+004, 3.46098094e+005, 2.88935426e-006, -8.39272003e+001, 3.66144138e+004, -3.44155888e+005, 3.05670601e-007, 2.87314001e-006
1.59960391e+004, 3.50588313e+005, 2.85234837e-006, -8.38395004e+001, 3.76230166e+004, -3.48563729e+005, 3.06096770e-007, 2.83587658e-006
