Exported from: CypherGraph V1.28.0
Acquired by  : CypherGraph V1.28.0 | C60-0504-0552 V1.23.10 : 5/19/2021
Graph title  : Title
Points       : 300
Pen legend   : 10:58:30 AM
Resonance    : F1:2.61854469e+005 F2:2.12695891e+005 Fr:2.33288281e+005 Zr:1.44282303e+002 Q:4.74562711e+000
Capacitance  : 3.68167598e-009 F at 2.42446055e+004 Hz
Frequency (Hz), Impedance (Ohms), Admittance (S), Phase angle (Degrees), Resistance (Ohms), Reactance (S), Conductance (S), Susceptance (S)
2.61854469e+005, 2.95066498e+002, 3.38906656e-003, -5.33918991e+001, 1.75959476e+002, -2.36859665e+002, 2.02103045e-003, 2.72051614e-003
2.55874281e+005, 2.58545593e+002, 3.86778977e-003, -4.96156502e+001, 1.67514757e+002, -1.96938137e+002, 2.50598688e-003, 2.94615469e-003
2.50030578e+005, 2.40849899e+002, 4.15196354e-003, -4.15766296e+001, 1.80172304e+002, -1.59833084e+002, 3.10595454e-003, 2.75533077e-003
2.44320391e+005, 1.99788605e+002, 5.00529047e-003, -4.36889191e+001, 1.44467290e+002, -1.38002496e+002, 3.61932929e-003, 3.45736724e-003
2.38740563e+005, 1.94703705e+002, 5.13600910e-003, -3.24857101e+001, 1.64237525e+002, -1.04573266e+002, 4.33235426e-003, 2.75849525e-003
2.33288281e+005, 1.44282303e+002, 6.93085694e-003, -4.69464989e+001, 9.84987838e+001, -1.05429467e+002, 4.73156420e-003, 5.06449189e-003
2.27960344e+005, 1.46626007e+002, 6.82007251e-003, -5.48154182e+001, 8.44877238e+001, -1.19837434e+002, 3.92981036e-003, 5.57404517e-003
2.22754188e+005, 1.48528397e+002, 6.73271928e-003, -6.23766708e+001, 6.88662060e+001, -1.31598367e+002, 3.12167130e-003, 5.96528937e-003
2.17666984e+005, 1.67337708e+002, 5.97593940e-003, -6.59388428e+001, 6.82255119e+001, -1.52797866e+002, 2.43645937e-003, 5.45669474e-003
2.12695891e+005, 1.62554001e+002, 6.15180183e-003, -6.91493835e+001, 5.78582797e+001, -1.51908600e+002, 2.18962726e-003, 5.74893018e-003
2.07838297e+005, 1.64662994e+002, 6.07300993e-003, -7.30629807e+001, 4.79696794e+001, -1.57520829e+002, 1.76919131e-003, 5.80959652e-003
2.03091688e+005, 1.76192398e+002, 5.67561377e-003, -7.68886490e+001, 3.99682341e+001, -1.71599246e+002, 1.28748040e-003, 5.52765645e-003
1.98453484e+005, 1.87922501e+002, 5.32134256e-003, -7.86927567e+001, 3.68459858e+001, -1.84274902e+002, 1.04335623e-003, 5.21805466e-003
1.93921156e+005, 1.96595200e+002, 5.08659419e-003, -7.83874588e+001, 3.95731060e+001, -1.92571134e+002, 1.02389240e-003, 4.98247778e-003
1.89492344e+005, 1.98505096e+002, 5.03765403e-003, -7.98838577e+001, 3.48662468e+001, -1.95419083e+002, 8.84834153e-004, 4.95933732e-003
1.85164750e+005, 2.10360397e+002, 4.75374649e-003, -8.06331329e+001, 3.42372951e+001, -2.07555545e+002, 7.73698012e-004, 4.69036215e-003
1.80935984e+005, 2.13777496e+002, 4.67776084e-003, -8.03276672e+001, 3.59174795e+001, -2.10738588e+002, 7.85926405e-004, 4.61126513e-003
1.76803766e+005, 2.15854294e+002, 4.63275473e-003, -8.09450073e+001, 3.39716623e+001, -2.13164261e+002, 7.29113962e-004, 4.57502013e-003
1.72765844e+005, 2.23643402e+002, 4.47140399e-003, -8.29685593e+001, 2.73770788e+001, -2.21961408e+002, 5.47362354e-004, 4.43777513e-003
1.68820266e+005, 2.34719803e+002, 4.26039894e-003, -8.35858002e+001, 2.62217740e+001, -2.33250519e+002, 4.75951397e-004, 4.23372997e-003
1.64964797e+005, 2.40849899e+002, 4.15196354e-003, -8.40272217e+001, 2.50618642e+001, -2.39542432e+002, 4.32036495e-004, 4.12942438e-003
1.61197250e+005, 2.49540894e+002, 4.00735922e-003, -8.41609802e+001, 2.53867461e+001, -2.48246190e+002, 4.07683925e-004, 3.98656766e-003
1.57515891e+005, 2.56884613e+002, 3.89279836e-003, -8.43825836e+001, 2.51452577e+001, -2.55650974e+002, 3.81048193e-004, 3.87410394e-003
1.53918438e+005, 2.64444305e+002, 3.78151459e-003, -8.46480865e+001, 2.46654440e+001, -2.63291486e+002, 3.52712214e-004, 3.76502944e-003
1.50403266e+005, 2.73986786e+002, 3.64981105e-003, -8.50014420e+001, 2.38726527e+001, -2.72944784e+002, 3.18010488e-004, 3.63593043e-003
1.46968359e+005, 2.81142303e+002, 3.55691757e-003, -8.47834702e+001, 2.55614271e+001, -2.79977871e+002, 3.23394552e-004, 3.54218557e-003
1.43611844e+005, 2.91287415e+002, 3.43303538e-003, -8.50488510e+001, 2.51399520e+001, -2.90200518e+002, 2.96292735e-004, 3.42022551e-003
1.40332047e+005, 2.96019012e+002, 3.37816139e-003, -8.54899673e+001, 2.32770577e+001, -2.95102413e+002, 2.65637186e-004, 3.36770119e-003
1.37127156e+005, 3.06700806e+002, 3.26050660e-003, -8.55794983e+001, 2.36392072e+001, -3.05788443e+002, 2.51306125e-004, 3.25080736e-003
1.33995469e+005, 3.16745697e+002, 3.15710682e-003, -8.53174286e+001, 2.58576431e+001, -3.15688484e+002, 2.57731493e-004, 3.14656923e-003
1.30935250e+005, 3.22929810e+002, 3.09664816e-003, -8.54508209e+001, 2.56130996e+001, -3.21912459e+002, 2.45609898e-004, 3.08689255e-003
1.27944945e+005, 3.33506287e+002, 2.99844423e-003, -8.52765732e+001, 2.74629093e+001, -3.32373633e+002, 2.46909894e-004, 2.98826091e-003
1.25022945e+005, 3.41115204e+002, 2.93156092e-003, -8.55856705e+001, 2.62550867e+001, -3.40103297e+002, 2.25637513e-004, 2.92286454e-003
1.22167648e+005, 3.51153687e+002, 2.84775595e-003, -8.56750183e+001, 2.64817303e+001, -3.50153723e+002, 2.14759258e-004, 2.83964653e-003
1.19377555e+005, 3.58009705e+002, 2.79322037e-003, -8.58082733e+001, 2.61684285e+001, -3.57052044e+002, 2.04168174e-004, 2.78574862e-003
1.16651297e+005, 3.69734985e+002, 2.70463992e-003, -8.58975601e+001, 2.64508110e+001, -3.68787627e+002, 1.93489721e-004, 2.69770992e-003
1.13987148e+005, 3.79391113e+002, 2.63580238e-003, -8.59428635e+001, 2.68423881e+001, -3.78440356e+002, 1.86486262e-004, 2.62919704e-003
1.11383852e+005, 3.88046906e+002, 2.57700805e-003, -8.60760269e+001, 2.65551072e+001, -3.87137220e+002, 1.76351683e-004, 2.57096686e-003
1.08840047e+005, 3.89299500e+002, 2.56871638e-003, -8.57697067e+001, 2.87168661e+001, -3.88238898e+002, 1.89482608e-004, 2.56171821e-003
1.06354359e+005, 4.07265808e+002, 2.45539886e-003, -8.61664810e+001, 2.72288224e+001, -4.06354562e+002, 1.64162122e-004, 2.44990497e-003
1.03925469e+005, 4.17902100e+002, 2.39290494e-003, -8.62556076e+001, 2.72912919e+001, -4.17010012e+002, 1.56269776e-004, 2.38779686e-003
1.01552070e+005, 4.30200409e+002, 2.32449802e-003, -8.65204926e+001, 2.61095254e+001, -4.29407364e+002, 1.41077365e-004, 2.32021297e-003
9.92328516e+004, 4.42860596e+002, 2.25804691e-003, -8.66535110e+001, 2.58515656e+001, -4.42105422e+002, 1.31811338e-004, 2.25419645e-003
9.69665625e+004, 4.57364899e+002, 2.18643801e-003, -8.65667725e+001, 2.73894217e+001, -4.56544051e+002, 1.30935437e-004, 2.18251394e-003
9.47520156e+004, 4.67799713e+002, 2.13766698e-003, -8.66118469e+001, 2.76469483e+001, -4.66982032e+002, 1.26336051e-004, 2.13393049e-003
9.25880703e+004, 4.81566315e+002, 2.07655720e-003, -8.65250626e+001, 2.91886615e+001, -4.80680910e+002, 1.25864130e-004, 2.07273926e-003
9.04735313e+004, 4.97338287e+002, 2.01070383e-003, -8.65261383e+001, 3.01353107e+001, -4.96424451e+002, 1.21834948e-004, 2.00700925e-003
8.84072813e+004, 5.07048401e+002, 1.97219831e-003, -8.64393005e+001, 3.14907148e+001, -5.06069576e+002, 1.22485219e-004, 1.96839111e-003
8.63882266e+004, 5.15284790e+002, 1.94067440e-003, -8.65282211e+001, 3.12040491e+001, -5.14339112e+002, 1.17521224e-004, 1.93711277e-003
8.44153203e+004, 5.33878784e+002, 1.87308436e-003, -8.67929001e+001, 2.98679704e+001, -5.33042644e+002, 1.04790132e-004, 1.87015081e-003
8.24874609e+004, 5.47821777e+002, 1.82541119e-003, -8.68378296e+001, 3.02190936e+001, -5.46987665e+002, 1.00693827e-004, 1.82263182e-003
8.06036016e+004, 5.60320313e+002, 1.78469346e-003, -8.65751114e+001, 3.34735307e+001, -5.59319565e+002, 1.06617573e-004, 1.78150595e-003
7.87627734e+004, 5.76809814e+002, 1.73367369e-003, -8.65760498e+001, 3.44491831e+001, -5.75780180e+002, 1.03541308e-004, 1.73057900e-003
7.69639609e+004, 5.88071411e+002, 1.70047375e-003, -8.67527466e+001, 3.33112626e+001, -5.87127196e+002, 9.63232128e-005, 1.69774345e-003
7.52062813e+004, 6.05377625e+002, 1.65186152e-003, -8.66657562e+001, 3.52091817e+001, -6.04352862e+002, 9.60734092e-005, 1.64906530e-003
7.34887109e+004, 6.19189209e+002, 1.61501523e-003, -8.68424072e+001, 3.41064884e+001, -6.18249160e+002, 8.89590731e-005, 1.61256332e-003
7.18103672e+004, 6.35360229e+002, 1.57391029e-003, -8.67553787e+001, 3.59607929e+001, -6.34341740e+002, 8.90818456e-005, 1.57138729e-003
7.01703438e+004, 6.49855896e+002, 1.53880269e-003, -8.67122726e+001, 3.72693544e+001, -6.48786314e+002, 8.82506154e-005, 1.53627001e-003
6.85678125e+004, 6.64682312e+002, 1.50447813e-003, -8.61417999e+001, 4.47247550e+001, -6.63175898e+002, 1.01232445e-004, 1.50106843e-003
6.70018203e+004, 6.77659607e+002, 1.47566712e-003, -8.68017731e+001, 3.78070410e+001, -6.76604146e+002, 8.23283647e-005, 1.47336875e-003
6.54716484e+004, 6.93120422e+002, 1.44275074e-003, -8.68025589e+001, 3.86601177e+001, -6.92041411e+002, 8.04721828e-005, 1.44050474e-003
6.39764063e+004, 7.18131714e+002, 1.39250221e-003, -8.68472672e+001, 3.94956680e+001, -7.17044804e+002, 7.65845651e-005, 1.39039463e-003
6.25153164e+004, 7.34515686e+002, 1.36144131e-003, -8.67601166e+001, 4.15122580e+001, -7.33341684e+002, 7.69439022e-005, 1.35926527e-003
6.10876094e+004, 7.51273682e+002, 1.33107285e-003, -8.66729584e+001, 4.36003209e+001, -7.50007438e+002, 7.72490835e-005, 1.32882938e-003
5.96924414e+004, 7.63477173e+002, 1.30979686e-003, -8.70691833e+001, 3.90366611e+001, -7.62478546e+002, 6.69700389e-005, 1.30808364e-003
5.83292227e+004, 7.83416504e+002, 1.27646022e-003, -8.67183075e+001, 4.48466995e+001, -7.82131825e+002, 7.30710006e-005, 1.27436702e-003
5.69970625e+004, 8.01290100e+002, 1.24798746e-003, -8.73342209e+001, 3.72678729e+001, -8.00422970e+002, 5.80436951e-005, 1.24663693e-003
5.56953555e+004, 8.19571472e+002, 1.22014984e-003, -8.70712128e+001, 4.18757767e+001, -8.18500957e+002, 6.23432171e-005, 1.21855609e-003
5.44233906e+004, 8.38270020e+002, 1.19293304e-003, -8.70279236e+001, 4.34636798e+001, -8.37142481e+002, 6.18526946e-005, 1.19132845e-003
5.31804570e+004, 8.60162598e+002, 1.16257089e-003, -8.70285492e+001, 4.45894143e+001, -8.59006099e+002, 6.02657629e-005, 1.16100780e-003
5.19659531e+004, 8.82627014e+002, 1.13298141e-003, -8.71170578e+001, 4.43922591e+001, -8.81509940e+002, 5.69839848e-005, 1.13154748e-003
5.07791641e+004, 8.99859375e+002, 1.11128475e-003, -8.71176682e+001, 4.52493973e+001, -8.98720973e+002, 5.58809149e-005, 1.10987888e-003
4.96194375e+004, 9.17428284e+002, 1.09000346e-003, -8.71622009e+001, 4.54206723e+001, -9.16303235e+002, 5.39646430e-005, 1.08866678e-003
4.84862344e+004, 9.35340271e+002, 1.06912963e-003, -8.72067337e+001, 4.55813617e+001, -9.34228967e+002, 5.21012363e-005, 1.06785937e-003
4.73788984e+004, 9.56679993e+002, 1.04528161e-003, -8.71633530e+001, 4.73447607e+001, -9.55507761e+002, 5.17295312e-005, 1.04400081e-003
4.62968359e+004, 9.84833679e+002, 1.01539988e-003, -8.70759964e+001, 5.02376866e+001, -9.83551499e+002, 5.17969095e-005, 1.01407790e-003
4.52395078e+004, 1.00083099e+003, 9.99169696e-004, -8.71644363e+001, 4.95108313e+001, -9.99605600e+002, 4.94286474e-005, 9.97946337e-004
4.42063203e+004, 1.03360999e+003, 9.67482913e-004, -8.71210175e+001, 5.19146973e+001, -1.03230541e+003, 4.85933605e-005, 9.66261804e-004
4.31967383e+004, 1.04702002e+003, 9.55091575e-004, -8.61547318e+001, 7.02154896e+001, -1.04466296e+003, 6.40505639e-005, 9.52941469e-004
4.22102227e+004, 1.06060400e+003, 9.42858971e-004, -8.72538681e+001, 5.08142750e+001, -1.05938603e+003, 4.51730286e-005, 9.41776214e-004
4.12462344e+004, 1.08830298e+003, 9.18861769e-004, -8.70346375e+001, 5.63003483e+001, -1.08684573e+003, 4.75347754e-005, 9.17631405e-004
4.03042422e+004, 1.11672595e+003, 8.95474846e-004, -8.69472275e+001, 5.94720512e+001, -1.11514121e+003, 4.76891630e-005, 8.94204084e-004
3.93837695e+004, 1.13486597e+003, 8.81161326e-004, -8.72113571e+001, 5.52132566e+001, -1.13352206e+003, 4.28700726e-005, 8.80117855e-004
3.84843359e+004, 1.16075696e+003, 8.61506789e-004, -8.70799866e+001, 5.91310370e+001, -1.15924986e+003, 4.38866978e-005, 8.60388230e-004
3.76054063e+004, 1.18723999e+003, 8.42289687e-004, -8.70364914e+001, 6.13802167e+001, -1.18565225e+003, 4.35463124e-005, 8.41163263e-004
3.67465625e+004, 1.20264294e+003, 8.31501989e-004, -8.72127075e+001, 5.84824161e+001, -1.20122015e+003, 4.04344827e-005, 8.30518278e-004
3.59073867e+004, 1.24203198e+003, 8.05132246e-004, -8.74768066e+001, 5.46789663e+001, -1.24082781e+003, 3.54449802e-005, 8.04351657e-004
3.50872891e+004, 1.27036902e+003, 7.87172849e-004, -8.73453903e+001, 5.88372744e+001, -1.26900576e+003, 3.64579931e-005, 7.86328118e-004
3.42859609e+004, 1.29100403e+003, 7.74590922e-004, -8.75655289e+001, 5.48376594e+001, -1.28983884e+003, 3.29021073e-005, 7.73891819e-004
3.35029375e+004, 1.31620996e+003, 7.59757204e-004, -8.74340897e+001, 5.89248981e+001, -1.31489031e+003, 3.40132784e-005, 7.58995459e-004
3.27377910e+004, 1.35931799e+003, 7.35663035e-004, -8.70389709e+001, 7.02178886e+001, -1.35750317e+003, 3.80019284e-005, 7.34680852e-004
3.19901699e+004, 1.37695300e+003, 7.26241199e-004, -8.76106415e+001, 5.74052906e+001, -1.37575587e+003, 3.02770588e-005, 7.25609798e-004
3.12595371e+004, 1.39931995e+003, 7.14632849e-004, -8.74791794e+001, 6.15454873e+001, -1.39796583e+003, 3.14312871e-005, 7.13941302e-004
3.05456523e+004, 1.44050000e+003, 6.94203402e-004, -8.75234909e+001, 6.22436885e+001, -1.43915460e+003, 2.99963765e-005, 6.93555030e-004
2.98480391e+004, 1.47812097e+003, 6.76534613e-004, -8.73480606e+001, 6.83905135e+001, -1.47653796e+003, 3.13022753e-005, 6.75810070e-004
2.91664004e+004, 1.49729797e+003, 6.67869734e-004, -8.75241928e+001, 6.46795909e+001, -1.49590032e+003, 2.88503304e-005, 6.67246312e-004
2.85002598e+004, 1.53640198e+003, 6.50871331e-004, -8.74366379e+001, 6.87143271e+001, -1.53486461e+003, 2.91096902e-005, 6.50220052e-004
2.78493770e+004, 1.57652795e+003, 6.34305277e-004, -8.73490829e+001, 7.29155616e+001, -1.57484085e+003, 2.93370792e-005, 6.33626483e-004
2.72133359e+004, 1.59698206e+003, 6.26181112e-004, -8.73933487e+001, 7.26290759e+001, -1.59532965e+003, 2.84780630e-005, 6.25533201e-004
2.65918379e+004, 1.64928503e+003, 6.06323334e-004, -8.71299973e+001, 8.25797888e+001, -1.64721635e+003, 3.03586413e-005, 6.05562827e-004
2.59845254e+004, 1.65994995e+003, 6.02427802e-004, -8.78334427e+001, 6.27536573e+001, -1.65876334e+003, 2.27745106e-005, 6.01997158e-004
2.53911016e+004, 1.71431494e+003, 5.83323388e-004, -8.73063889e+001, 8.05643466e+001, -1.71242083e+003, 2.74133221e-005, 5.82678887e-004
2.48112090e+004, 1.74216199e+003, 5.73999437e-004, -8.78779831e+001, 6.45082783e+001, -1.74096728e+003, 2.12538878e-005, 5.73605811e-004
2.42446055e+004, 1.78191003e+003, 5.61195560e-004, -8.79661636e+001, 6.32394290e+001, -1.78078751e+003, 1.99166547e-005, 5.60842031e-004
2.36908789e+004, 1.82844702e+003, 5.46912209e-004, -8.79224930e+001, 6.62837515e+001, -1.82724519e+003, 1.98263294e-005, 5.46552725e-004
2.31498477e+004, 1.87016199e+003, 5.34713039e-004, -8.72196426e+001, 9.07165974e+001, -1.86796048e+003, 2.59375112e-005, 5.34083589e-004
2.26211543e+004, 1.90054102e+003, 5.26165966e-004, -8.70880737e+001, 9.65490517e+001, -1.89808705e+003, 2.67296652e-005, 5.25486583e-004
2.21045020e+004, 1.94390198e+003, 5.14429231e-004, -8.79233017e+001, 7.04417348e+001, -1.94262525e+003, 1.86415199e-005, 5.14091361e-004
2.15997090e+004, 2.00110803e+003, 4.99723145e-004, -8.79235611e+001, 7.25056733e+001, -1.99979406e+003, 1.81063503e-005, 4.99395016e-004
2.11064219e+004, 2.04017798e+003, 4.90153315e-004, -8.68251724e+001, 1.12990857e+002, -2.03704670e+003, 2.71460841e-005, 4.89401024e-004
2.06243398e+004, 2.08001001e+003, 4.80766917e-004, -8.78361664e+001, 7.85350301e+001, -2.07852686e+003, 1.81523378e-005, 4.80424106e-004
2.01533438e+004, 2.13433301e+003, 4.68530448e-004, -8.78803482e+001, 7.89414325e+001, -2.13287263e+003, 1.73292849e-005, 4.68209864e-004
1.96930762e+004, 2.19007397e+003, 4.56605581e-004, -8.78805771e+001, 8.09943510e+001, -2.18857578e+003, 1.68864034e-005, 4.56293224e-004
1.92433594e+004, 2.23283301e+003, 4.47861527e-004, -8.78808136e+001, 8.25664751e+001, -2.23130590e+003, 1.65611792e-005, 4.47555220e-004
1.88038340e+004, 2.29114697e+003, 4.36462615e-004, -8.78810272e+001, 8.47142927e+001, -2.28958030e+003, 1.61380401e-005, 4.36164164e-004
1.83743828e+004, 2.35098291e+003, 4.25354006e-004, -8.77933731e+001, 9.05207993e+001, -2.34923959e+003, 1.63775689e-005, 4.25038594e-004
1.79547676e+004, 2.40462109e+003, 4.15865935e-004, -8.77056885e+001, 9.62632096e+001, -2.40269349e+003, 1.66481903e-005, 4.15532567e-004
1.75447461e+004, 2.45156909e+003, 4.07902026e-004, -8.77059021e+001, 9.81335263e+001, -2.44960422e+003, 1.63278548e-005, 4.07575102e-004
1.71440234e+004, 2.52371509e+003, 3.96241242e-004, -8.77939911e+001, 9.71443727e+001, -2.52184472e+003, 1.52523583e-005, 3.95947581e-004
1.67524805e+004, 2.58962500e+003, 3.86156297e-004, -8.77062988e+001, 1.03641831e+002, -2.58755019e+003, 1.54547263e-005, 3.85846909e-004
1.63698789e+004, 2.64018506e+003, 3.78761328e-004, -8.69594269e+001, 1.40043619e+002, -2.63646827e+003, 2.00906777e-005, 3.78228117e-004
1.59960391e+004, 2.70913794e+003, 3.69121109e-004, -8.76627426e+001, 1.10482774e+002, -2.70688417e+003, 1.50533214e-005, 3.68814032e-004
1.56307217e+004, 2.76203101e+003, 3.62052416e-004, -8.75750427e+001, 1.16863891e+002, -2.75955759e+003, 1.53187470e-005, 3.61728197e-004
1.52737500e+004, 2.83416504e+003, 3.52837603e-004, -8.74433823e+001, 1.26422442e+002, -2.83134400e+003, 1.57388828e-005, 3.52486400e-004
1.49249434e+004, 2.88950000e+003, 3.46080637e-004, -8.77072372e+001, 1.15596124e+002, -2.88718683e+003, 1.38451567e-005, 3.45803584e-004
1.45840645e+004, 2.96496289e+003, 3.37272349e-004, -8.76634598e+001, 1.20878625e+002, -2.96249781e+003, 1.37502624e-005, 3.36991940e-004
1.42509941e+004, 3.04239697e+003, 3.28688205e-004, -8.75757370e+001, 1.28689582e+002, -3.03967405e+003, 1.39030995e-005, 3.28394032e-004
1.39255527e+004, 3.12185400e+003, 3.20322475e-004, -8.75319595e+001, 1.34433628e+002, -3.11895816e+003, 1.37937624e-005, 3.20025343e-004
1.36075020e+004, 3.19307910e+003, 3.13177334e-004, -8.71366196e+001, 1.59509041e+002, -3.18909251e+003, 1.56446535e-005, 3.12786328e-004
